word v0 v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v66 v67 v68 v69 v70 v71 v72 v73 v74 v75 v76 v77 v78 v79 v80 v81 v82 v83 v84 v85 v86 v87 v88 v89 v90 v91 v92 v93 v94 v95 v96 v97 v98 v99
ability -0.018613411974998724 0.08508058064395746 0.03903197066420203 -0.15760334359216288 -0.05989982754916788 -0.049274787183030466 0.037195269386887796 0.1702768986801579 0.07346787914832639 -0.0403853567978276 0.07216731640486995 -0.07015046506632718 0.01258626572263246 0.39295291259945353 0.14580320353886966 -0.07375897766623818 0.060447531061127414 0.2335676208881417 0.08291563946511966 -0.03092080662861846 0.05454311525949124 0.1513652322053771 -0.053440718364239755 0.029154265354476756 0.14162830325559922 0.02090627646124291 -0.004175949298554649 -0.13927301621386115 0.1529534838706949 -0.15430405741318462 -0.059379599170197826 0.20091335762044255 0.45062185493984147 0.19186582827466273 0.06907076888415226 1.0 0.20981581260966592 0.03174762559262356 0.134306159219409 -0.16815393709315632 0.371304675524357 -0.0030263948971744332 -0.13146182083986946 0.7711821035734757 0.048110262316273154 -0.006446383041228255 0.11749865565742292 0.7331376744780594 0.1438500470192002 0.11816938609938227 0.0066025326599771636 -0.007237012423496321 0.1321152370018437 0.09232993554235133 0.10192000332220068 0.2014859599126279 0.05404383547920003 0.1741253522892104 -0.19664291316290217 0.15431988519394635 0.0966932756022386 0.11351010742931447 -0.09956729972431418 -0.05643155717221387 0.06148660041976357 -0.024505922680685785 0.2781869168311424 0.1704712924899381 0.06409956734986892 0.09307436830824443 0.4478400941811934 0.13347018401350055 0.0026566062945462144 -0.07261443063687714 0.10177608652154214 -0.41210453086686094 0.6271948095659932 0.14152908217351934 0.036644286825602675 0.12482996053059747 0.04538383990813758 0.07573676856116829 0.2484109963794521 -0.004287312666720234 0.47519014637840473 -0.12067993278780607 0.05767311429462326 0.1658128754316261 0.028187674854455915 0.21486151410596982 0.0648172565711941 -0.07058587982833438 0.37375220020233973 0.15498442359660636 -0.02615248459421671 -0.044295902941449625 0.22419508173324673 0.024185304284744382 0.2413013641652531 0.011246291045640414
accomplished -1.3123370539211243 -0.12684055723115922 -0.09486780069076092 -1.202469209599683 -0.5290748460964361 -0.33054758463369566 -0.9256037172427902 -1.8623082209596582 -1.7277584152489491 -1.3712890166203828 -0.8821547035347768 -0.6537979327501695 -0.16745601337589874 -2.3526945408172297 -1.871298395856774 -1.4305037958076354 -0.007987312990310599 -2.5175535620099105 0.4629520775123128 -1.1904049376060828 -1.2218160188079215 -1.2934552253969844 -0.6423798232786443 -0.03385819655332822 -0.9838557635412989 -1.054783140584516 -0.7108614567539776 -1.2443206892021224 -1.1943541645313478 -1.6490764755683678 -1.3727415914867256 -1.1127762680137483 -0.9787518444620027 -1.3498223918677423 -2.2760014738449637 -0.4233354215108245 -0.6831469428791404 -0.3365719340769775 -1.2194116788715257 -2.1026078226434066 -0.648489741293708 -0.2676051342668264 -1.2624184633999722 0.04215216313106126 -0.7930861201447513 -0.19514979722904663 -1.3390188948227655 -0.40095507989048823 -1.3864845326099053 -0.8431031284081655 -0.4601580592906864 -1.4123778858934557 -1.1902711356874085 -0.4915369566765698 -1.6702482038254953 -1.475316644438885 -0.4789656476242734 -2.090708906466485 -1.3925515585605337 -0.4384289956603769 0.5145408344289791 -1.6909584281519465 -1.1197948009553074 -0.8733124831439776 -1.2187468221274453 -1.0126080751233515 -1.6285695459711544 -1.6562847053860208 -1.856760993924207 0.6947859933791143 -2.6535126522802543 -0.13555388502335175 -0.9117870575599553 -1.13873713718809 -0.7040588237907094 -1.1107804623897688 1.0 -2.452517519499721 -0.40838809655999453 -1.2460536571596035 -0.07140606161263995 -1.0550512118388318 -0.41012115546172834 0.0434382284378329 -2.1715790295742896 -0.9937665263227374 -1.5856120459731071 -0.14123902492895257 -0.16014683754509845 -1.5687521461612917 -0.5562585461360613 -0.6021680049919574 0.5113011185619178 -0.792033668525391 -0.4337498128390561 -0.9693555884096826 0.9252182883852604 -0.2965638664983883 -0.7873778754374823 -1.4286141817909357
angry -0.6577047214396479 0.4113832242009452 0.41679352161789457 -0.6510833903496643 -0.23531550385181327 -0.17620382637416693 -0.639581029462664 -0.14853496069990343 -0.6523381823322038 -0.8631492029495499 -0.023396098906621136 -0.8841526190059841 -0.039575289845452485 1.0 -0.7371089350118738 -0.5718103820041419 -0.593627556890446 -1.117258258991133 -0.06826369370792085 0.08749167358029522 -1.1431840609199024 -1.3932091137600924 -0.1761637482416239 0.05160287239014491 -1.1820186838838878 -0.4133093896798658 -0.6010545569361458 -0.32138970227594155 -0.23235730375735814 -0.03228090384571535 -0.25488282110597915 -0.1658231398308475 -1.2060440641109982 0.2270386118953377 -0.29290635593461006 0.6921877071514725 -0.6782568214613804 -0.005142589700352303 -0.6432138547558122 0.31588387850706406 -1.4781120315029725 -0.011437714587367389 -0.8741606095474771 0.13201025224958296 -0.3294680294422811 0.0451169628215712 -0.06889444220229995 0.29386134827228744 -0.27268159948955883 0.45319055925196317 -0.11370103275491865 0.2990369230230032 -0.7023976227580061 -0.08712333649720556 0.22618195837588528 -0.15725159119859353 -0.11686132732874797 0.7276458557474211 -1.7912057998973385 -0.704717777163253 -0.23789314937804665 0.5824999128594028 0.12059285733357229 -0.42799156554137135 -0.8657819469597833 -0.0287570751466923 -1.0693048006591221 0.4941785459879601 0.4923256954435968 0.02999115252619187 0.9620207146912827 -0.8984498292980695 -0.5066143307916351 -0.38084027066824894 0.5340628190737501 -0.5378717569123211 0.6171193059882375 -1.6967031032896438 -0.053452611585801016 0.5105001897380824 -0.00375898491815454 0.20818772374677427 -0.8195526047240499 -0.402686182871373 -0.757965757579101 -0.2797869167093077 -2.1484258511293244 -0.3331123177410758 0.07390633997333575 0.7925787730074022 -0.32802517990738345 -0.3578315614498419 0.7862252273255489 0.25632664426937973 -0.018540046119574837 -0.8480539653879101 0.40735316864854965 -0.533085159349459 -0.4668500787683292 0.7361686130071373
apartment 0.09560032272794791 0.05196704448976119 -0.011417355084973166 -0.062319589429572546 0.11787233624974032 0.01709799617631019 0.10963710891347919 0.18042862137587046 0.2476524377336837 0.14252760438609868 -0.0450385156524519 0.018757491680221988 -0.03051070944090395 -0.08532855206396112 0.15097550061642367 0.13245929228389453 0.16573323645263183 0.012877228582062394 0.2379584487409047 -0.04497437606447528 0.23689191784486352 0.13853748451716932 -0.04183298113679165 0.01956411319605799 0.12381035534582181 0.15419047243808132 0.39212465281260156 0.1376824000086794 0.07095415492209012 -0.15693628674994894 -0.13897805332187319 0.6107568188969382 0.5747756923639916 0.11020444924337898 -0.027966069811433927 1.0 0.13133617170232667 -0.0034632071181591255 0.1073887999502943 -0.24290186797149113 0.4599289441179579 -0.05358005326014141 0.014572078169245377 0.5219181504733073 0.026458017468046886 -0.011461417169612818 -0.01835640291462027 0.6245661028046184 -0.05062400010285458 -0.1980521288201638 0.028274616825022917 0.13755446670708868 0.04856431581058527 0.19495550741000578 -0.014593275544710144 0.18135557376529254 0.11794887829778719 -0.16129169722377695 0.09172654163477019 0.15812961412736834 0.47185742655272817 -0.3808503745526246 0.23515181124101397 -0.05677170853625651 0.13148561748070395 -0.09108978369051823 0.5655746099668603 0.10758723875215714 -0.2961681059918691 0.11924347763984368 -0.1044355213830362 0.5300622861116698 0.13024692120279305 0.1389108495796098 -0.05682718720430004 -0.03251441808307539 0.8506257300631012 0.3026024800531948 0.002353106830090212 0.31112254538720197 -0.007207324546304758 -0.004740516564369504 0.14871768755580742 -0.15394769417536022 0.3259232121483974 -0.12956327909472445 0.2758480001357143 0.06832846957087765 -0.03172481373552021 -0.27914003372028334 -0.0962969919052708 -0.03226985939809508 0.32994391760317276 0.10394314925094648 0.011358106936484055 0.15980969843079132 0.32691097575734973 0.12033646350123105 0.5086714678186344 0.12630839735033916
applause -0.0003505143894260259 0.05446043546442008 0.09471609218413239 0.004798873168000481 -0.08322553111316723 0.07548791651617827 -0.0943305142150784 0.20848754586546803 -0.13509833050325828 0.0802175113029052 -0.29343478068021434 -0.08054018884804806 -0.05281205457216271 -0.3955177652443077 -0.08174820681341885 -0.1265734103189231 0.022788367207435007 0.1905091927909474 0.017334482275772445 -0.2442038603416001 -0.010704438605059664 0.03764898870629813 -0.13621229400427762 0.07030529528064237 0.10376753617935147 0.14698044420634682 0.241596623256535 0.11581267499948508 0.07806947288534347 -0.11752727918892412 0.01421188439754735 0.26990826349515606 0.9136168734425257 0.09929873463041002 -0.1940534329781741 0.932503631858377 0.11135997706085804 -0.024288876865231523 0.221973473423077 -0.08095998842248442 1.0 -0.08242289951393933 -0.21857796676928257 0.728752850155123 0.08551600129335575 -0.013078529364192447 -0.08211475372094064 0.7770455051574318 -0.0704040537976628 -0.31171612515836955 0.030907057734428294 0.13683460215391544 0.029113408369265577 0.15133060557925487 0.04502100620994126 0.10399114594945882 0.2119565041963229 -0.4454456614150985 0.09645491876311812 0.4648715359234214 0.47142631642076416 -0.24316194858776677 0.4837510299637551 0.08199350582599321 0.041246679860739495 -0.22649628053267318 0.1123930573076852 -0.018632901124993457 -0.06775895160539555 0.08171124935907811 -0.08859287644058098 0.05244630030710572 0.08482508190804182 0.3240267390096591 -0.04968470600581436 0.25408627725805744 0.5299533142026395 0.25486148279800497 -0.07611467024175901 0.2525417954805421 -0.02710740585303351 -0.03897002231283142 0.48148746463415515 -0.24071931733844082 0.29622090057128375 -0.23545283425564983 0.34696561672196746 0.0920432779736277 -0.015133247596312344 -0.29346475681458806 -0.0075470110280347405 -0.14477629405175985 0.3823220058237838 -0.003264455391527716 -0.13441971451573967 0.040643856877126495 0.2291487079019838 0.11806650318325429 0.4619324974839831 0.29502345787799145
argument -0.2153707840103667 -0.03893168215693192 0.11888931218544657 -0.30708397180160457 0.03695848439444764 -0.04193489093305879 0.15390644651810098 0.14410508287336832 -0.01138537180861758 -0.4321334677731262 0.05486883916184164 -0.16173708418800176 -0.18697795093595704 -0.12342547803896509 -0.3190726374945642 -0.26235147710258316 0.08170417522135685 -0.007333409641479983 -0.02187594247344803 -0.08247851858344164 0.0075525042893701475 0.09933780005093613 -0.007689813821152335 0.12406922278539655 -0.1441026752614195 -0.1102228088249594 0.24514807846108477 -0.3014956763641778 0.025193676983420902 -0.22301587679764065 -0.16845134328853312 0.21713127489802247 0.8021074374686751 0.23055951237305217 -0.2660750041907607 1.0 0.04897822040800774 -0.1232972902612112 0.14491206300326892 -0.12761458907735432 -0.3440507448587787 0.33447672976815696 -0.23220760368003926 0.694738034024667 0.07407870008500507 -0.006415574910603022 -0.03261434489801974 0.9393960069845477 0.07220503770508205 -0.08662859338013995 0.05391474394023011 -0.43803700305182025 -0.07197804818882876 0.18858202530898027 0.02234711046021981 0.25200306582763843 -0.05831042753019385 -0.05058922093859794 0.17241900672349936 0.43131502593605836 0.2009497864969374 0.1766925191754608 0.19245184327847523 -0.2925619212744909 0.0004304392901853178 -0.35090391417859873 0.43584371616295164 0.18251885786352223 -0.19404482366334558 0.0646414328519892 -0.1843998400068784 0.15735193200867703 0.03307184842173412 -0.14269992575152793 -0.08856931119830153 -0.41473602553627364 0.5726447849051542 0.034349897190987536 -0.14753907191418697 0.16025690418756144 -0.02855194478217541 0.07961297317895946 0.16008333153621915 -0.22489750496412633 0.24539945067717706 -0.22267868941186286 0.2464636552690919 0.09628747902169774 -0.058641926194659674 0.06722418103368356 0.07175236603391556 -0.1373424989691654 0.7844667068432101 0.039620693480865776 -0.16607205497740504 0.008293380015714072 0.0880150641059904 0.08224732350180021 0.09406412003732671 0.06954213407806768
argumentatively -0.051257751187151195 0.03153043461470053 0.15830270020529133 -0.14680825411119733 -0.06259201723270794 -0.08762117510391526 0.14297079274377392 0.008202064559710212 0.23624987368843242 -0.13450072321671575 -0.049669495097941524 -0.13180171347882794 0.02780773011801482 0.040675993864876664 -0.1144300636533013 -0.08119403715546931 0.0037300955518757006 0.13117796086284597 0.10860055631813036 -0.17684897415521209 -0.0179688150635787 0.09702041860738608 -0.006531481248901382 -0.0012763423138818426 0.04276097628997173 0.014476424891857556 0.08140592060943602 -0.3176924474517416 0.0016899251088326789 -0.10288806337721858 -0.06981291383392224 0.2306235973036624 0.5709371102285161 -0.022236548467507937 -0.11510837890717343 1.0 0.21802421677470216 0.03755357182292899 0.14188975284715427 0.11644544405577678 0.1981932737080098 0.37818986796101894 -0.238967343640388 0.657386286636972 0.03301522556179474 -0.019519624000979403 -0.0673371181818975 0.655237653528462 0.13329373290007182 -0.04900906841371414 0.12498372936179646 -0.22221517048016382 0.03611121044104423 0.04963799610864307 0.04797219162210911 0.13072912787007465 -0.06040573874609166 0.09110890149117548 -0.15552876034757893 0.19652933321443364 0.08627326864372052 0.2823763046250539 -0.21192250738290216 -0.015360046574186919 0.20003773456728718 -0.007546656871599144 0.21764155103951127 0.1982587521790627 0.3730066626460449 0.18334764327540942 0.05055464029852022 -0.0871155090681865 -0.015824071826780518 0.018574211312085028 -0.027157320714430843 -0.2487660874438361 0.6148664241917089 0.012129161206604486 -0.007991232350227702 0.1689337111848557 0.061393578196497656 0.05226247505231235 -0.03933399621666731 -0.21272482998822503 0.23831204707940143 -0.17170146193860447 -0.06718201480507542 -0.08199091116320494 0.021721772369824942 -0.0477178570152954 0.012383365175142805 -0.13590096542675403 0.046418759815178394 0.04682600029820055 -0.05449407868257039 0.22033620625762457 0.1017319052590009 -0.00945942500359938 0.1464059128745837 0.10000279503305318
art -0.5802671550202907 -0.009454102979276666 0.3373063008821621 -0.9718066123880175 -0.3382671248703369 -0.21711831180977026 -0.10110658014237962 -0.2620890176168718 -0.13588444408690317 -1.2453939389092978 -0.7005157284561525 -0.46883911776036 -0.20716324537780104 -1.2038328498764046 -0.4269277355266798 -0.33475165354019004 0.3582903937859177 -0.9945974019477819 0.21079788790828294 -0.37071238809339574 -0.1284952806931558 -0.8415272204171986 -0.33181669124886415 0.2662288807020227 -0.38581290624611686 -0.3421072027742897 0.3488518650763132 0.47709470552899697 -0.17669757069930536 -0.6315872900898675 -0.40665018001493536 0.5579033290703781 0.442074074711864 -0.0028921848763559317 -1.0473754520809992 1.0 0.15982779976361972 -0.008832573412697614 -0.28574811432085767 -0.11890041557145624 0.7357579400991323 0.21197817797039137 -0.9828823085047446 0.40643688861853794 -0.08505873971182117 -0.038551697628868994 -0.15307466561179792 0.9645500139120755 0.08062808605922918 -1.0050364375860403 -0.28374422413013506 -0.2325750840878635 -0.09420507871513983 0.3623664407431791 -0.35264348016409097 -0.3791671303721963 -0.150565939415494 -0.7607145011807445 -0.36252673835509175 0.5297466626724714 0.7143754482642066 -0.8302874293960351 0.17892246263254105 -0.23414420560225183 -0.6257030169155671 -0.346998281641134 0.8670015221240648 -0.27494275633131066 -0.5686593093177792 0.1175469357276173 -0.6114363402074778 -0.22415513668272719 -0.6200374331613662 -0.5601859238635399 -0.20872379883251072 -0.9918286660625175 0.49524128598640854 -1.1799378597238026 -0.4590533368881012 -0.08532421480917969 -0.1513163871419204 -0.1208180891937616 0.08999106416415134 -0.6779897934774731 -0.7183333951035735 -0.39672144139319854 -0.037530318877219845 -0.14778407290927476 -0.20003405232778634 -0.9177605257092015 -0.3534315005935029 -0.4800590046631057 0.612812754843139 -0.11077680522489809 -0.17850339488014422 -0.07173499568041711 0.17519454866420323 -0.17903210753850932 -0.022071029811361456 0.06241414255677081
attitude 0.1088989390407805 -0.07790641171526319 -0.06102102323269415 -0.7743745639129379 -0.012797652112502847 -0.08219751467167968 -0.1550359291747376 -0.47865836121377087 -0.9968356858912919 -0.8712239638893813 -0.31725656190716595 -0.6227195954812867 -0.0471769890293661 -0.6981599205725066 -0.82547318572008 -0.5010458936773631 0.2534226973861316 -0.12379171854246984 -0.06364874540692152 -0.16231946097164104 0.0468674533586208 -0.2054512709870628 -0.18977225111191653 0.2090296771340569 -0.4082484303999683 -0.41080935366362337 -0.2530364944781031 0.10741047140405506 -0.3021760260023145 -0.9987913418858174 -0.8123732562240551 -0.5030259254914589 0.8398678506382563 -0.3423366617245204 -0.16615613145408972 0.7494981013305035 0.39511840938366755 0.07657083585632025 -0.32902552970417537 0.443811056593483 0.7578020597457213 1.0 -0.6861868277216515 0.3783826657201627 -0.3741657185746451 0.0041606149113189725 0.03780826657607052 0.6685260768973159 0.31691608569039226 -0.205687058791142 0.049401062493533245 -0.26991299570549504 -0.3832937563229206 0.05863597015146544 0.12224307886683734 -1.0788564046688343 -0.14005375051621125 -0.31759385483232133 -0.27772306605661895 0.48087422944749736 -0.840099896413551 0.5931307828733321 -0.20367669434632915 0.36158797271370857 -0.6312402254781825 0.2464222480035495 -0.43787067034941096 -0.31156503432429206 0.7089797374688085 0.09225075001375523 -0.10471312905750436 0.5367604148194558 -0.004385948451070679 -0.7979438866013039 0.25175552349063257 -1.289106536185306 0.03218003720600065 -0.45953065052129033 0.012857743646779798 -0.16880787255535265 0.13829489241437604 -0.1997540094295539 -0.246641476871204 0.498728784808348 0.35746131087554506 -0.04458404343320947 -0.27777104788744944 -0.030768233031336713 0.12116829134051799 -0.08424347272302067 0.5398061600280994 -0.005977455875486464 -0.021549078967085546 -0.287588224255615 0.010624784918199317 -0.36217018947367907 0.6941703859194782 -0.120529384339258 -0.15475686834156122 -0.7202107204106365
bag 0.22279077962957905 0.09559830251105 0.07371268660473278 -0.052641480842807856 0.06850872416966107 0.1166405247062745 0.12143843161830609 0.13753173009324068 0.2644984703649681 0.16012603311886764 0.03157186061854966 -0.013853781604177136 -0.062021574563661225 -0.06438584959113632 0.3181720715838715 0.08727480220238322 0.19734907024867698 0.1538292775699395 0.15051768226162188 -0.1261867594804718 0.2582377933785908 0.42124425452458497 -0.1684964321488744 -0.033703921782490924 0.222278475896791 0.20270090997470677 0.25474592209090696 -0.3615676613854744 0.07151267646910096 -0.11466410865626545 -0.13769509353444198 0.4454174113380132 0.9281509025912625 0.13080791753627946 0.19566026047157764 1.0 0.21253180670129712 0.0012605314575291366 0.20858559593175738 0.10415963988120518 0.5224113002398515 0.20604095846902495 -0.15841119143852672 0.9864416985951437 0.07529160037406774 0.05533574344464846 -0.12857794357574978 0.7560023109548748 0.06409882839234891 -0.08284912960147955 0.06176894913295355 0.04958774902192326 0.0837487801107616 0.1606027359758893 0.03891732643536598 0.36333613779724006 0.13811581356477035 -0.12860167656724103 0.1377834348641358 0.2671938910026339 0.44757151011502316 -0.24490373142575478 0.16862567599546505 -0.05956437198891188 0.41295933664046197 -0.16749611125266156 0.5236130983824137 0.21129048322024957 -0.1522682592875653 0.10467801709394224 0.3002089806432047 0.35417855429883016 0.1889511503798518 0.16774319621133985 -0.01646954807761422 0.027061595124400435 0.8964669293937193 0.48723607819482995 -0.016005811992346505 0.34665277246652787 0.09338835367200234 -0.08678365355243389 0.3233501558232562 -0.1509943240953544 0.5565979503175247 -0.14280915266652403 0.42352020246432287 0.15383860172876784 0.00431819904361889 -0.20425363593706386 0.08948397335068191 -0.016710976124696374 0.4385853263464287 0.21511311028007982 -0.059659965991738124 0.22870401528849274 0.21744240820402294 0.14887363181389343 0.4916109267108655 0.1663347332512406
