word v0 v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v66 v67 v68 v69 v70 v71 v72 v73 v74 v75 v76 v77 v78 v79 v80 v81 v82 v83 v84 v85 v86 v87 v88 v89 v90 v91 v92 v93 v94 v95 v96 v97 v98 v99
ability 0.3352884237633214 0.2031238868941614 0.12047900784423111 0.10258747414265805 0.055711646914758405 0.6345952408721173 0.1309745897604962 -0.2420644801761786 0.20569618853897917 1.0 -0.03516407075725534 0.20502813903991823 0.09839877661944213 0.14263328044832596 0.017186945712980278 0.0725073343912671 0.0815696692831682 -0.08913697283304704 0.18505476615190067 0.2093236698727686 0.2746849121335784 0.20085116475819786 0.3718924769750971 0.2031971338582299 0.10439069176650176 0.10812522856000595 0.1511415012819233 0.23830720001860856 -0.06308423261909366 0.08798856030524638 0.06855918547215578 0.994288237863137 0.4652505658106581 -0.21519792289207532 -0.07315148464937832 0.02927790756048381 0.00781800229950065 -0.22010328152828953 0.13800242426120155 0.07400992277207417 -0.05872337251136805 0.149454629899071 0.06953493597257954 -0.06930177894766441 0.08195411602414729 0.24210192678207726 0.3041338245869529 0.32853637425296484 0.07776210435948049 0.140006626588798 0.17664174195975027 0.1834413921800783 0.026386656558463784 -0.10806098593881162 -0.2438357996583801 0.19756351539648292 -0.04195320988556814 0.09890484741853735 0.0211118071198182 0.028890374253299135 -0.0137944378744025 0.06627344146810632 -0.09581124523146484 0.06523565002051065 -0.15997429589080234 0.39905975239073277 0.11995828838465787 0.08851075052351495 -0.07772414672802305 -0.0023163403322784253 0.19322522200798853 0.05450181091311724 0.034329896079667306 -0.02459356815302466 0.20934332597036598 -0.06845749998043144 0.3432135603825993 0.030962887264748117 -0.10943953809006556 0.47912878083128574 0.48363675857654326 0.15373218773155503 0.19056081772207056 0.06314263078177138 0.10330490747658988 -0.08238856165791128 -0.11182095008837949 0.0013927813311855977 -0.10195011069577341 0.2688391897317285 0.08206989367565175 0.8212748121365139 0.29375915435856687 -0.17657222008433615 0.44659825178761325 -0.1702228960569305 -0.11622242617234917 0.08674699231813285 0.30145538184085785 -0.09487286253231296
accomplished -0.21273941227819296 0.012818041470851773 0.12342848432139564 0.15293290344869376 -0.11882962256143685 0.34518487346942195 0.22613604687674468 -0.3400914556148674 0.13964998824725688 1.0 -0.006226223243127594 0.023583210482608 -0.24792086072496217 0.250694784774489 0.28508308571984353 -0.08480801669093846 0.013273785392271845 -0.2249093533758145 -0.8868911631612959 -0.0008652879541150872 0.20304003507570725 0.029469081345965445 -0.06001270137575162 0.20450555207501078 -0.10538536121670107 -0.20534066938624237 0.42293912573238884 0.3723571705719233 -0.11192261514329313 -0.11951204556878918 -0.030381756873713285 0.6632656138335017 0.030540862021135658 -0.15331112045837086 -0.11279105123628184 0.020356880310399686 0.021966026987271445 0.23600785037776004 -0.14858836634818576 0.07042121194747047 -0.30831919487088655 0.03560003321424114 -0.07855741061730244 0.11806149516615953 0.15906721570882054 0.15717976691237956 -0.04105135132706385 0.39228654066511026 0.10222610187577254 -0.13841164541020876 0.06152994800049981 -0.0026222100576341802 0.15292219295199333 0.15444272397971837 -0.6446037692903297 0.1537912812759391 0.04630659650050847 0.03205430099361798 -0.04586633363570016 0.0715487654921479 -0.06934834862012594 0.11815989070489633 -0.14390626471597762 -0.026058126941049198 -0.9225759486368902 0.24186947276615664 0.059833702758538033 0.010990557017518263 0.0132933771074358 -0.0006625277665495127 -0.09980985302438866 -0.14140479678862714 -0.08553898084474126 -0.16615088725472293 0.18687578081586614 -0.013233533096439012 0.08469353441568693 0.10417500261994685 -0.10908674958958352 0.26604925443314187 0.23753488757047447 -0.13837138077764485 0.15078276725725426 -0.10794394687409084 0.24658698638094925 -0.06721943121682962 0.030280990546015334 -0.2884692320973954 -0.19190173745415565 -0.041690906549017935 0.024112298997585876 0.8350256363135226 0.5128542804328436 -0.1528014061789505 0.32875546368002695 -0.2837167711659918 -0.17508481384357674 0.15171564797366824 -0.014031518896451267 0.036897619251232236
angry 0.3620133464442352 0.5114533491937828 0.2043067361445361 0.04318350586872261 -0.013610204639303637 0.5381873713893887 0.2015201086972184 -0.10843869061893198 0.22971922919381602 0.915614360122842 -0.04893968362564504 -0.05009874630301655 -0.07004877938505427 0.5160683583919351 0.4348778376331393 -0.14098609586869307 0.21975819802117627 0.28480347005250617 -0.08644543220568186 0.20003577082006013 0.16581440544993695 -0.021125917340574497 0.18120237705849473 0.18338271053635732 0.029924741856251925 0.019386345329254377 0.29674329985904846 0.3367475137563445 -0.003490596879069569 -0.050195209176374066 0.08883926833144136 1.0 0.014006979188094225 -0.07215387681559002 -0.05905129879276122 0.0818044172946657 0.008981084009362133 0.019214566070920994 0.051119012057696575 0.07064985689905039 -0.21228378662098235 0.059178136941849584 0.05175508929973256 0.07736249191862919 -0.004928244657324196 -0.03457232545422377 0.4543416109207038 0.29822731148296316 -0.03663724122464194 -0.0366778500325613 0.05299232100509017 -0.017499703932182042 0.07115820521079412 -0.01646206808234587 0.48351010612167444 0.14808300029546292 0.014214311814201068 0.08598605765238636 0.15516967613393054 0.03587931192420465 -0.00915938361364734 0.1418573099763538 -0.14409838586973825 -0.25477324544333574 -0.4130715477664768 0.7352741766084961 0.11781396547738499 -0.0298562716264033 0.02835217000470911 -0.009915050726100142 -0.04114513973163891 0.052866881344205204 0.3313028009117459 0.13075519454750953 0.024797032910103746 0.06336511073212692 0.17335347068609752 0.0897330560172356 0.10545202424296404 0.49781224456734713 0.24758831481613605 0.26739352558706614 0.137264094256643 -0.08026174837864407 0.3101800931281987 -0.05643545484294046 0.08739147061484857 0.013768341509440831 0.10864108062395882 0.26556912415411343 0.10499989130585811 0.7357808829634561 0.16885303179232966 0.1440055235101242 0.5225759745438117 0.05552268542538567 0.17028818755163444 0.12692035377230296 0.24837100321564942 0.043231627103477256
apartment 0.36794843792389503 0.07372783221805156 0.08968583844615649 0.16165735752731888 0.13420018641215373 0.2890663566462916 0.14735803792354588 -0.24984789143508096 0.27943103172075173 0.9017025565866799 0.06796172891950215 0.070516382991955 0.0804071157605746 0.28325962733698806 0.24879727544678995 -0.062380125043136364 0.07365719622739979 0.40736786574188133 0.30891571084177666 0.10081655431611086 0.6341907685744232 0.08386719568887513 0.13628631835335997 0.0035798160194772033 0.060447605241938755 -0.06360599397782678 0.09201094159137374 0.31348299251779144 -0.010567721177997402 -0.023094588013033022 0.18150512630124663 1.0 0.26190731587359467 -0.001971453041108879 -0.17137881428176743 0.01651339425240341 -0.03617990902802693 -0.22306330808018954 -0.0753240208082308 0.10795870705079395 -0.18776289431284648 0.07025059090844746 0.021678742772578558 0.09445813825396747 -0.10381432655065445 0.03166953783247079 0.18347363156404609 0.2441519369779198 -0.030004268875514876 0.06021494633113133 0.32138184196202185 0.2680025737958588 0.11351370221154203 0.05705088393774041 -0.18857419752483004 0.1026042384470109 -0.04440237216491982 0.08619747797766772 0.04350699427450507 0.019092406848768808 0.04227409659261036 0.0672248009880681 -0.030767743664678042 -0.12277278564590152 -0.39358975577754135 0.6689113704863737 0.17788408018724366 0.03685888618013699 0.04449904365884867 0.20949484494446707 -0.05776656762761052 -0.05189914743116831 -0.08996724947605383 0.07151009412388397 0.17712909906805172 -0.008681472572312622 0.23469312148651103 -0.010391571843501752 0.08102275018101208 0.2372916754352438 0.26736852710670156 0.10846310701592984 0.46263358560188256 0.001069468409692162 0.05353296944032521 -0.17077196238584402 -0.05866061459415453 -0.016516129909969365 0.18229641892908702 0.12644787392276932 -0.04841077459185416 0.24160872452965082 0.33963672336522693 0.05502245483108473 0.26896509764887866 -0.33929221736106435 0.15698905707986174 0.1443354745424271 0.3048898254726095 0.08700492153842432
applause 0.38364133653354726 0.25846671022210643 -0.11595079542078884 0.01438515288631461 0.30800619096440907 0.2003998453624424 0.010748006619352156 -0.06833866772112766 0.016893854516395954 1.0 -0.08849273864434325 -0.057817853296363984 -0.05408197871121272 0.42596663971388027 0.242529191302297 -0.056715149908973424 0.08342802936495008 0.3269474391533153 0.3895823522755843 0.12717354900328687 0.26748112002116464 0.11189827474086353 -0.17941372819680423 0.15463660099970067 0.021731950992796355 0.032264273604427275 -0.07247625894407142 0.049894760135861006 -0.0422244151343806 0.0352788048813536 0.2130311586268663 0.9205083448936019 0.03383607620569908 0.03316180894312087 0.050068379215135704 0.0798663112098448 -0.06040986542606304 -0.0588598193940392 0.13385939094730467 0.018010131332466536 -0.046900657637443104 -0.006325452885077724 0.0027273698275972 0.14672745569803325 0.07776080896326835 -0.025308229725048724 0.369271667661094 0.3784831752775676 -0.03405951529118863 0.08252908940767546 0.028363448903179024 0.07338420826060327 0.1292387026668009 -0.01137036401392826 0.05807964542591965 0.2623393770286843 0.03433722312473059 0.016536877598836517 0.23874604474124955 -0.010880627440588377 -0.09011097725655032 0.194343595565511 0.1503054351618905 0.051754749422732275 -0.24893578410677777 0.4411914508421969 0.047640380363673865 0.09672595381058383 0.0473293963130066 -0.033419469235883056 -0.17777912311284474 -0.033707215989813764 0.2290938659944453 0.025284507855638485 0.1902624423455248 0.033445637150877526 0.36520091840028585 -0.05802199099023766 -0.029873519406760723 0.3113239448991204 -0.03856186417488556 -0.014414719995610654 0.11274756244830439 -0.06520282590389105 0.06744553271394148 0.033120991057289245 0.0517594417016631 -0.08308866905720458 0.36770608842417046 0.30349841176110764 0.10401313988607966 0.36069004236845537 0.3934066289258961 0.11932963643466067 0.37670091989609106 -0.3207698115445345 0.09515054273706003 -0.0685197646660257 0.18369071863123002 0.1704707906480495
argument 0.11121148668450402 0.01700980441228712 -0.0033369923795033745 0.11250549462110987 -0.011622448079169994 0.39127307820464224 0.245812209744756 -0.12364720851824337 0.07031316996644718 1.0 0.009951241076990401 -0.002385312984958256 -0.014260943385041467 0.44631905582813874 0.3063156613484082 -0.08673194747533484 0.056077745677294094 -0.16209186726289246 -0.45176306824760454 0.03878653384540791 0.43723598937042496 0.09541022782887303 -0.046264305804274486 0.14870310909009957 0.0234564523499198 0.11410678561850975 0.349145920084387 0.11221643822163287 0.03950247641508088 -0.056262840869052345 -0.005727231442236247 0.7698584974619196 -0.12680729097186202 0.11070214171304475 -0.12663209764938538 0.057938576524639254 0.046422721432765636 -0.0018224763491850138 0.10454524792227299 0.03341681528254463 -0.2417857833110825 -0.03580040337656604 0.009798766834106768 0.04708458767278566 0.11022314588374856 -0.10294975567254297 0.6167912345511268 0.6971368199158451 0.011916364303782559 -0.22397449127081534 0.03216508665920302 -0.013599196916295334 0.1420664415811472 0.08712975867837873 0.2474168651163229 0.17218538137426465 -0.0276582313783119 0.10804757203069279 -0.10736864777748939 -0.049634517284832834 0.09519694067490844 -0.04827351556457707 -0.012968096946522453 0.0919723986949579 -0.46311090865193555 0.3526393019672437 -0.04977471767129362 0.03177885314709107 0.11405845774902308 -0.062313752845475016 -0.16439089058381573 -0.09081208290084296 0.34211985612448415 0.02227613550738128 0.16276817572187924 0.02395459730062107 0.20293365617617323 -0.05697645878156551 0.16254011732458065 0.46139150724535816 0.1058825476336179 0.2953305020187188 -0.07887373050944965 -0.2030573709147472 0.49895617473544024 -0.2381340937575504 0.1866865970487035 -0.044528566187040944 -0.0696179012637233 0.18617445745307146 0.05171890432555906 0.4824940307356885 0.46820017347299 0.04857825610818153 0.5377203223425261 -0.46266855175684884 -0.07744505531296436 -0.09554159399338243 0.2541164644097622 0.07615590361089941
argumentatively 0.03435049022725143 0.0562992982467263 0.05566048450976568 0.05779641263577972 -0.07404000649405544 0.4993387919616451 0.27087849167170686 -0.14770679061310815 0.10645165556696032 1.0 0.0724672641905183 0.04470568320425618 0.0032751538195421653 0.21823123399862607 0.12886408626263704 -0.10788364769886513 -0.053527583389893746 0.35359829853073294 -0.08804533538705334 -0.009294880013807275 -0.08682298476556506 -0.06372101217456645 -0.17262065808865548 -0.0578866209702211 0.026834696422323508 0.002656877563876941 0.23211394493438067 0.23700528731883153 -0.000483849373675446 0.0437031232976317 0.040332403323877025 0.9197281118239206 -0.14544821136797903 0.06488261390564155 -0.15072047709350106 -0.014164611217644797 0.030250720408192558 -0.4581007516001122 0.06678111605397476 0.16107288652376903 -0.1434109090825525 -0.006784810264036485 -0.050075062870523594 -0.01793419855910379 -0.046664080477850214 -0.12044882132844024 0.10417965800655635 0.2494573083883822 0.06638208334700141 -0.05796187018156972 0.07371643520220404 0.000609973121955494 0.06868946609324399 0.024047269911132364 -0.10558847695595891 -0.09621835311139935 -0.02976154675154802 0.05802779731225721 -0.12306837314344196 -0.019719458368041128 -0.0331622476404834 0.12279839642392311 -0.08008976486267007 0.09806072990348032 -0.2010234301640974 0.4879742074768892 0.3340114103188594 0.07203321873781547 -0.042426364380399234 -0.06524455924549384 -0.041082415703660925 -0.037041724925049306 -0.010143363974197121 0.034207613772086656 0.01233909665732738 -0.02114794922239696 0.3959369548857616 -0.03805296858015792 -0.011740897669913881 0.5417114557425747 0.14057226575555323 0.13552063840316744 0.19682983502515272 -0.08871873373149301 0.05135734409107901 -0.0026779226631362396 -0.05902956604581348 -0.0877509916968144 -0.08982833243679755 0.1089479698817573 -0.0824066029691723 0.8588082182600962 -0.08725369247901645 -0.05590652293803956 0.3926597262251668 -0.3438819089421057 -0.17936871105707716 0.20359495974611094 0.44089766993632284 -0.024308060107352602
art 0.4479422490259588 -0.04373216781719041 0.06602771139457467 0.05445642655105583 0.04227216306926052 0.19477671572389565 0.15389300151726076 -0.12626739455377242 0.12536297773955438 0.873417371423594 -0.005930389404827068 0.07768082867305591 -0.08078325609506756 0.4564339387896685 0.07115418496481613 -0.02362168906787017 0.09660402655870456 -0.05327955951019833 0.37516993868003384 0.08787138375403157 0.10259003383084546 0.08195924232084492 0.10892339580710418 0.0670384019210589 0.02159324780624622 -0.12508095965930924 0.11242086994943129 0.030468441904935875 -0.05080815097054544 -0.05504449939158519 0.008733817581984884 1.0 0.16070221501988782 0.014928634393166352 -0.06577930582394953 0.057509522429235266 0.04517823663898001 -0.2706201799371799 -0.11842004373258957 0.06903671146450373 -0.19864569596218512 -0.020952956757118182 0.04590319835921421 -0.03937700333802654 -0.12843070955507155 -0.006171885026650063 0.33768925400456384 0.28274001024696227 0.07711446921591938 -0.08498073684968342 -0.00464483993739884 -0.036134690855557726 -0.03218905661120605 -0.043909135347735356 -0.3085927680675109 0.042125455316919594 0.027770852164051445 -0.006274394435479615 -0.07249327095942046 0.004995495096965026 -0.07102136140904716 0.007942880188176694 -0.05164940278286518 -0.022691532459796823 -0.04286708647942031 0.3960198802389676 0.2768639110092513 0.01576799846929759 -0.10264104079038006 0.04429874947571127 -0.03141347366266196 0.03576305595095354 0.07472225697096091 -0.01964225303941021 0.04681140842008253 -0.08313438098278321 0.12881465234307146 -0.012215709498487166 -0.13432952232474504 0.25553161511879463 -0.045747209521362436 0.10616610243822346 0.10394749942910432 -0.07792891719586752 -0.03584867251691906 0.06844387698835654 -0.12970009678513128 0.128211902588538 0.12473679383770399 0.29733447857294987 -0.12847190781955273 0.2503339160814451 0.15688464659699083 -0.14926652963467685 0.3148807767350111 -0.2886960193791217 -0.08387430974841616 0.045578967912876064 0.2824116541632143 0.09700729494615219
attitude 0.39232283689030756 0.13767099831816626 0.20729081499935487 -0.055090231411213775 -0.22368576426298012 0.6665365751864041 0.107719163472675 -0.34112093075036426 -0.020178602609195292 0.8383869266729729 -0.003958997301385549 -0.04417272294258899 -0.2269112078154825 0.22055946394582307 -0.06443907415634424 -0.09784277874362743 0.14161390134101523 -0.2952317066026187 -0.062354872046732915 0.20806615691281388 -0.056576456149306384 -0.02155394270662823 -0.27188898131466993 -0.012426543635967818 -0.06130231899293448 -0.18198822984974625 0.36169810199755087 0.3924469232220119 -0.11445504854390345 0.08285011301719739 -0.047313691237836936 0.6389928028287889 0.3073401521944446 -0.21208310135380862 -0.0062913075270174265 -0.07161514433151804 0.09135659316011789 -0.24737881918716137 -0.05381162644649031 -0.0017241398718145465 -0.17519420706866373 0.08336331261845935 0.070580631836817 -0.10794502976734609 -0.1619851112944271 -0.16612678579627202 -0.012894454322464615 0.3351346626852067 -0.12206776725329156 -0.16220115501280452 -0.19557062538124267 0.11729170258235004 0.04241520468423403 0.025423053224606973 -0.4861588625164527 -0.09297986700334633 0.007282930072266729 -0.0015722337766799412 -0.1355717864664956 -0.028945341134578202 -0.03959247599484452 -0.14587601642021591 0.03563360701123963 -0.06526255284348285 -0.07748158250522845 0.5243179580710713 0.10878075494663518 -0.14219045944136482 -0.21323903301988045 -0.11740618136050776 -0.03129772581322884 0.14858486336947715 -0.23761754101499624 0.024106943706123162 0.035219400296055935 -0.09514802681086985 0.32112631989938084 0.18993540911774875 -0.1337354707619987 0.37013771740132934 0.10567744260999128 -0.13690560181718017 -0.0032963916120020737 -0.05188727591516365 -0.16163219503606094 -0.07727458720999773 -0.04189502550847616 -0.1574900846969945 -0.17435233340368586 -0.05926034007205306 0.011081664671261685 1.0 -0.05062179482594677 -0.08914081447670476 0.575729418002513 -0.10694307198442946 -0.022775070969079905 0.09709264870302833 0.5000604714040195 -0.20150181649326263
bag 0.8603935984054776 -0.018731161346311954 -0.06596761536397118 -0.04170881159799986 -0.18922245227482998 0.37809807281609187 0.061690229050593653 -0.6889979192711375 0.24906209252275024 1.0 0.021355714218061518 0.01651491813550744 -0.23456888916846305 0.4218340053924057 0.0754801179214503 -0.33906623352911014 0.001956663534637035 0.2266764711959473 -0.7106188897585706 0.11961097561640814 0.6421341779657903 0.15212013357350226 0.22746539714195538 -0.37271580186295944 0.0079879427849065 0.1282917720716801 0.2519778756505711 0.5520266540758526 -0.2620747824013164 -0.051532702595484696 -0.06607221065639099 0.7852095880017238 -0.14375205156541726 -0.18564552829002945 -0.2523279278316891 -0.05046533292129426 -0.08153229212459889 -0.4862692116397815 -0.13415140294634365 -0.06335353812207382 0.015889394953914532 0.22184416381579575 -0.25432031809328837 0.06509915487179467 -0.2761648097046514 0.04089476972668536 0.5899051529737067 0.5559619984898642 0.12061269998630197 -0.16491252796930375 0.0836500368533297 0.06012221624224089 -0.2162153402105013 0.23891687607499543 -0.4533237702779626 -0.16157859824308174 -0.03649204526144165 0.06811021867268786 -0.20053837383721773 0.0871675951441589 -0.05545884189267464 0.18822901809541526 -0.16749750286790513 -0.31316265850795666 0.014265805813477967 0.5537615387344388 0.6456177124172542 -0.049428990465130836 -0.20701915724362438 0.0765474575473344 0.17961273796582664 0.0653687546814627 0.3774611263676149 -0.015343603686377699 0.026337507294356275 -0.08015824963747853 0.4662679374077425 -0.03720786630354665 0.012690149638174058 0.543897956318102 -0.04536709409353436 0.3547561733043325 0.5216906832863604 -0.15313927877532538 -0.48040610289643343 -0.03705172940988021 -0.1760829738462082 -0.5419945876062 -0.1285438433091955 0.3031600885250338 -0.09630648113927072 0.3495783813918344 -0.06668931772135622 -0.01775929883291315 0.05946544007693771 0.18209835441760874 -0.21932552671365643 0.12706309127983317 0.25700360749898493 0.11105207192836462
