word v0 v1 v2 v3 v4 v5
alice 0.350627471984734 0.42947515605025594 0.7864916956951179 1.0 0.4720951095053304 0.786773800945003
was 0.35023584906485905 0.4295137845414516 0.7876103755098021 1.0 0.47176452663534424 0.7866018181876371
beginning 0.3585450775710978 0.43270347838578155 0.7947947579149615 1.0 0.473820311114083 0.7912896489045435
to 0.35055853055422415 0.4294916190530589 0.7873831902437217 1.0 0.47234545398248423 0.7862029147964288
get 0.34935951489085915 0.42933846403640225 0.7881962081061957 1.0 0.4717061227522393 0.7859339827900987
very 0.3499752454931056 0.4293390475389385 0.7877461505728963 1.0 0.47204125972571387 0.7862708671185576
tired 0.3504598521264562 0.43007214547726474 0.7874083334550463 1.0 0.47162331729657914 0.7901621954512464
of 0.3495268578254265 0.4292448326881596 0.7874887871375253 1.0 0.47134323773455766 0.786531790635146
sitting 0.3554110054965006 0.4359369930744035 0.7963782113971862 1.0 0.47513711616243615 0.7950870404761218
by 0.35234930892513766 0.42974475936587264 0.7880545767717779 1.0 0.47320397352925536 0.7856187966350602
her 0.3516092305251341 0.4310155355231953 0.789009575906031 1.0 0.4721587657199123 0.7871881037110096
sister 0.35569594367313284 0.43535239101222556 0.7945270678382195 1.0 0.4739530092707799 0.791243525433208
on 0.3506584496243369 0.42945649794069657 0.7872582579810935 1.0 0.47167465598814523 0.7848399574565588
the 0.35056463589980985 0.4297039880597176 0.7878837073815911 1.0 0.4718270482916365 0.7870240035948192
bank 0.35310974096397907 0.43469920036891746 0.795160841928051 1.0 0.47434200897436046 0.7920663466903318
and 0.34970232970357334 0.4287552724062519 0.7864326447958017 1.0 0.47168906575977215 0.7864562554297091
having 0.350650234762722 0.42812975289739474 0.7871039911610861 1.0 0.47016516194172875 0.7862814288748955
nothing 0.35062352580921474 0.42977581846236085 0.7881671753660209 1.0 0.4713505412992146 0.7874870412739646
do 0.3500375501955209 0.42949306596661374 0.7874068818337412 1.0 0.47223496408222554 0.7886256956191586
once 0.3523855253047035 0.4314647754260625 0.7885807205783436 1.0 0.47007453024347495 0.7886378989698456
or 0.35074479817149623 0.431766929016176 0.7892315013582198 1.0 0.47191893151667946 0.7881978341817816
twice 0.35301010823822987 0.4318258782390531 0.7944681725331821 1.0 0.47132406115111125 0.7893835613957959
she 0.34933281242572756 0.4288498034832755 0.7863115803087469 1.0 0.4715104176535056 0.785696238755834
peeped 0.35597890793897685 0.4347718387840536 0.7926887480864544 1.0 0.4727771052861381 0.7874266363619258
into 0.35011039444164266 0.42971338436258355 0.7873029478606803 1.0 0.4709746279920065 0.7866507087754934
book 0.353027501153196 0.43260914520099286 0.7893940052237047 1.0 0.47236281297472615 0.7877725709491481
reading 0.3519409807689713 0.433383515132123 0.788822169364896 1.0 0.47004810648481005 0.7890160313186082
but 0.3497121896165251 0.429851807219675 0.7872927374081238 1.0 0.47139420094779894 0.7864849694176774
it 0.35086840375606915 0.42986414455476246 0.7877797382989825 1.0 0.47191288535397274 0.7864538966174344
had 0.3502207491461843 0.4296082094970665 0.7873391254933242 1.0 0.4718339378589469 0.7872292546477805
no 0.35084134830593916 0.4282814345996054 0.7857591819317546 1.0 0.4719103009668692 0.7856299974619176
pictures 0.3510329920143924 0.43258890671005484 0.787368226227527 1.0 0.47047425827158024 0.7904135743216181
conversations 0.35095295874632904 0.42897280714581976 0.7851115426651494 1.0 0.4713597167153322 0.7867038799928857
in 0.35008296732822997 0.42884812238589665 0.7864455424489818 1.0 0.47153015887525224 0.7867487359897478
what 0.3511874695003362 0.4295985318197064 0.7865215358969062 1.0 0.4725681944058146 0.7869403202519464
s 0.3499408538239566 0.428737896607946 0.7863686047101281 1.0 0.4717683071939142 0.7856748312302513
use 0.35102955685714243 0.42705886206983273 0.7828366047767807 1.0 0.47189434978513595 0.7821105157759384
a 0.3498312885967206 0.4282123197885467 0.786026659169643 1.0 0.471348715833472 0.7856720987182807
thought 0.3499207929438577 0.4301325618054704 0.7866477628908608 1.0 0.47169173760259747 0.7862609467757871
without 0.3563073077886111 0.4314180863072883 0.7872170425217047 1.0 0.47377958245166735 0.7827729104663287
conversation 0.3517212953461368 0.43237602259837593 0.7898001690985901 1.0 0.471993256238664 0.7895967125965475
so 0.35038913481344247 0.42949899282791953 0.7868325371717213 1.0 0.47149952627052216 0.7867772734176042
considering 0.35976389113178114 0.4371533031115014 0.7947313734913661 1.0 0.47442406232866047 0.7951030140282033
own 0.3516614670926811 0.4313446326591862 0.7855788846288789 1.0 0.4687950052205083 0.7888229550190855
mind 0.35530747759672665 0.4342484816074054 0.7928790291509291 1.0 0.47152277444497714 0.7926546441922757
as 0.3513882086180276 0.4299845888616421 0.7879207728787957 1.0 0.47308791847154613 0.7879084388938711
well 0.3504008249469876 0.43150448884984594 0.7866056211889829 1.0 0.4717574786417971 0.7878143893272189
could 0.3511771527069881 0.4299062999691395 0.7860167061422509 1.0 0.47237205354229994 0.7845490832251655
for 0.35002319782182445 0.42833101371995175 0.7870003244545714 1.0 0.47163278210973886 0.7853933304884115
hot 0.3496608794510808 0.42911741154905486 0.7865385314164355 1.0 0.4729564956413199 0.7853861392233576
day 0.35447103067686914 0.43395419755549586 0.7920988919086625 1.0 0.476613165902721 0.7907337317816078
made 0.3529429408975051 0.43092566875866767 0.7895699750238414 1.0 0.4731205512217444 0.7876025873538195
feel 0.3541525601600102 0.4346926108345073 0.788522363641581 1.0 0.4748367800763102 0.7890642627135147
sleepy 0.349836739004047 0.4299825042439505 0.7850656103454619 1.0 0.4733757336698615 0.7854628254372541
stupid 0.3541525601600102 0.4346926108345073 0.788522363641581 1.0 0.4748367800763102 0.7890642627135147
whether 0.3528626059314458 0.4309982023373962 0.789888072963282 1.0 0.4717557205251653 0.789261843188315
pleasure 0.35880325648653455 0.4353202942184964 0.7950704254403729 1.0 0.47561478935461166 0.7958008028861776
making 0.35880325648653455 0.4353202942184964 0.7950704254403729 1.0 0.47561478935461166 0.7958008028861776
daisy 0.35035516467776096 0.4348224754181817 0.792750624759113 1.0 0.46750484297820455 0.7940633117385016
chain 0.35035516467776096 0.4348224754181817 0.792750624759113 1.0 0.46750484297820455 0.7940633117385016
would 0.3473830649121912 0.4283455817493167 0.7879129573990156 1.0 0.47151728963350137 0.785447373029684
be 0.34943828203667215 0.42736506525065515 0.7848470568115851 1.0 0.4713778997686019 0.7853337842477839
worth 0.35035516467776096 0.4348224754181817 0.792750624759113 1.0 0.46750484297820455 0.7940633117385016
trouble 0.3503556723555846 0.42869655970207277 0.7911796354301469 1.0 0.46998420159217663 0.7901908309395105
getting 0.34882096850634364 0.42824574575750773 0.7855867449674476 1.0 0.47043703145515464 0.7859735016013347
up 0.3493613378849188 0.42818068932567555 0.7857126966545627 1.0 0.4718042541539512 0.7851167162585888
picking 0.3503556723555846 0.42869655970207277 0.7911796354301469 1.0 0.46998420159217663 0.7901908309395105
daisies 0.3503556723555846 0.42869655970207277 0.7911796354301469 1.0 0.46998420159217663 0.7901908309395105
when 0.3510857995254592 0.4295654426330632 0.7869678124112881 1.0 0.47106526411157623 0.7868938427080647
suddenly 0.3512267207808106 0.4307556884187558 0.7877957127216259 1.0 0.47254339611198637 0.7875111202249123
white 0.35198260890759564 0.4311285085315078 0.7888411862845756 1.0 0.47097212721854614 0.7875334396516472
rabbit 0.3521983520100889 0.4322315040240119 0.7900972541742001 1.0 0.4720621292796872 0.7897793831375142
with 0.3514066414647637 0.4301731115465703 0.7875512614423948 1.0 0.4715902545030933 0.7866440576260983
pink 0.35133310203511225 0.430338338217816 0.790668340962382 1.0 0.4710684619210781 0.7853436331612134
eyes 0.34883235944576474 0.4291612616089204 0.7858464493191969 1.0 0.469703474609293 0.7842051818390445
ran 0.3557680830361996 0.43173091773772565 0.7937102986337778 1.0 0.47437613246124494 0.7895724108643895
close 0.35408278044890135 0.42955224101613687 0.7883080928665073 1.0 0.4713510228466163 0.7846366415114588
there 0.3502885352143144 0.42846848347032446 0.7874761987223658 1.0 0.4716532779311569 0.7874319077340236
remarkable 0.35481660080535365 0.43374890244584513 0.7946705266769767 1.0 0.4717223844536982 0.7897182036359934
that 0.34988922457666116 0.4296717738983927 0.7869176357659267 1.0 0.47103655331704314 0.7863951397562369
nor 0.35481660080535365 0.43374890244584513 0.7946705266769767 1.0 0.4717223844536982 0.7897182036359934
did 0.34882964757521623 0.42905392087049815 0.7876092829803097 1.0 0.47158155225241694 0.7862453427359013
think 0.3480309084572221 0.4278149143831739 0.78488250423745 1.0 0.47124739155314727 0.7867594596498023
much 0.3483462139207533 0.4293898745641989 0.7865665273472265 1.0 0.47026982500335107 0.7875416491058156
out 0.34918461612080925 0.4299530741088245 0.7870837792237311 1.0 0.47139227710111387 0.7857723523033072
