word v0 v1 v2 v3 v4 v5
alice 0.4218958199215962 0.3813006812960599 0.7667917045562115 1.0 0.6652502042080278 0.6348275113864227
was 0.42189888148038607 0.3834777830195524 0.7682359015075957 1.0 0.6663529126797356 0.6360619401200084
beginning 0.4207158920201339 0.38314885209273697 0.7660627430522435 1.0 0.6627700782202816 0.6351015721385536
to 0.42132994473797 0.38137182890574334 0.7669853781503909 1.0 0.665294773770907 0.635822138714558
get 0.42163478001434074 0.38003167486441414 0.7660398890544756 1.0 0.6641706005306462 0.6358813231760271
very 0.42165575505336694 0.380500657497596 0.7676791351487839 1.0 0.6648969175642906 0.6357017146313519
tired 0.4224355145112723 0.38369071492223883 0.7669469674922522 1.0 0.6642448402379553 0.6374409265126407
of 0.42199768706953844 0.3830359477424087 0.7684681224657623 1.0 0.6659534343783998 0.6370248167660999
sitting 0.4175605628472468 0.3826751206595106 0.7661971125905949 1.0 0.6672523798737979 0.6356367014989976
by 0.4199242547503322 0.3842189177480061 0.7661357177015543 1.0 0.6648347818548831 0.6346217429732787
her 0.42074672578041683 0.3806363769536519 0.7683315513227058 1.0 0.6661030524310735 0.6363754808226467
sister 0.4183995356030928 0.3827921596809848 0.7669527574167043 1.0 0.666163236581853 0.6377962535798938
on 0.4218801000118974 0.3806429059503208 0.7672357869203116 1.0 0.6653407742539538 0.6348599094019381
the 0.42220765206579075 0.38367301919659 0.7683161058664718 1.0 0.6657693430992265 0.6365874061460166
bank 0.419511503437449 0.3845101108004237 0.7675595405172823 1.0 0.6674995779813321 0.636464664330235
and 0.4223124563225922 0.38266657424941236 0.76759702511698 1.0 0.665716514388972 0.6356111005762536
having 0.4211140211954022 0.37528778198553686 0.7656944631930227 1.0 0.6641032879000669 0.6352014943985946
nothing 0.4215390022003042 0.38455780971063747 0.7690334110270985 1.0 0.6665578575048823 0.637002104519167
do 0.422100390094036 0.385263787458409 0.768315671592621 1.0 0.6646814735441626 0.6354645394595897
once 0.4216114953856376 0.3768461082012147 0.7661819427510888 1.0 0.6646441508580189 0.6357637713316787
or 0.4209391247189248 0.38456266755730106 0.7679585987715207 1.0 0.6661022494693148 0.6367801253257734
twice 0.4192503905030059 0.38272830293998644 0.7671265937857951 1.0 0.6651633715139502 0.6379159922243691
she 0.4223896415564529 0.3826156271161361 0.7678762514493227 1.0 0.6654944653707718 0.6362323816470946
peeped 0.41923371380744234 0.38290852984925533 0.767704083892776 1.0 0.6650803175129993 0.6399434642783207
into 0.422805099686402 0.3773771047624689 0.7685993603538256 1.0 0.6650169197616262 0.6376231958916516
book 0.42176769494211536 0.3844354792461829 0.7698687651476233 1.0 0.6677586933547186 0.6397841560616953
reading 0.42029076654892017 0.3821254625884836 0.7697039844699048 1.0 0.6673195926931521 0.6419091515262655
but 0.4218685184974051 0.3833070382237689 0.767895972138195 1.0 0.6655976267252803 0.6367665102381287
it 0.42205749111337787 0.3820348659560407 0.7680966525409414 1.0 0.6659259704700708 0.6363492782519183
had 0.42229492238738214 0.3840555916290315 0.7661540299021882 1.0 0.66507898617602 0.6354080735366829
no 0.4221265460463738 0.38237697102657076 0.7679226667187766 1.0 0.6652989636398301 0.6349368952785428
pictures 0.419488163942448 0.3833920235321208 0.7674755533371624 1.0 0.6677284261634897 0.6389545666261511
conversations 0.41963511331913067 0.3840570445158599 0.7703664556502374 1.0 0.6664755290695864 0.6418935571246771
in 0.4212836139153073 0.3815699942314056 0.7668607597244769 1.0 0.6655128774712992 0.6350731921955366
what 0.4223042030961326 0.38508544139986683 0.7685198128624073 1.0 0.666778459215411 0.6365273925686905
s 0.4228926875450879 0.38172024777858904 0.7688346933332748 1.0 0.665833115239606 0.6361512617751774
use 0.4227557593505833 0.3775221947022566 0.7648664223417391 1.0 0.6635094518399238 0.6340736362275119
a 0.42185664109582033 0.383312328526809 0.7675923200856868 1.0 0.6654738853149994 0.6356676993995182
thought 0.4217686615465364 0.38133341033442864 0.7689887520053624 1.0 0.6659501519231489 0.6376837777868649
without 0.4212360943518347 0.38422568692702536 0.7650990465469274 1.0 0.6651711189301265 0.6348375589929529
conversation 0.41822740805181824 0.3837634830113995 0.7642432729098868 1.0 0.6660401589472986 0.6375723442082152
so 0.421314958618722 0.3788018262694468 0.7658029572499204 1.0 0.6647266797188554 0.6355646326892243
considering 0.41970281551904076 0.38337916410507306 0.7675284099295054 1.0 0.666725400977709 0.6361342142284838
own 0.4196494078404977 0.3693370771428593 0.7653461466895682 1.0 0.6645104218364166 0.6345565030376257
mind 0.4190437690975787 0.38333071725611967 0.7662949477761439 1.0 0.665763585507694 0.6331423928738499
as 0.4217985931544932 0.38321214623207006 0.7677581362479576 1.0 0.6658016371864867 0.6357975481725837
well 0.42007288505396456 0.38034565576724394 0.7688520985937322 1.0 0.6662368431930238 0.6363725176624483
could 0.423568360464959 0.3851466357288232 0.7684647232557805 1.0 0.6657667577830767 0.6384548844649658
for 0.42253163823782125 0.38215846940952436 0.7681668315581234 1.0 0.6656986725177264 0.6363409483033816
hot 0.42319598828565863 0.3840745625761969 0.7674917764003117 1.0 0.6643703992535978 0.6390083081678245
day 0.42087925553539507 0.3834591360743801 0.7704779879036726 1.0 0.6679524891426191 0.6396820355786984
made 0.42022198384260917 0.38268628176328034 0.7676013565128941 1.0 0.6672204419762028 0.6391220029164109
feel 0.41956984275224346 0.38132952007385146 0.7688507029903733 1.0 0.6676947807662985 0.6415766326424814
sleepy 0.42146026191440905 0.38487647171952744 0.7678453132820358 1.0 0.6666745612394623 0.6376097742804057
stupid 0.41956984275224346 0.38132952007385146 0.7688507029903733 1.0 0.6676947807662985 0.6415766326424814
whether 0.4218468905545747 0.3844843610737067 0.7690126395750901 1.0 0.6658257054393283 0.6386057112535892
pleasure 0.41986708690817515 0.38430263466565023 0.7685271480151412 1.0 0.6671893217013056 0.6422298601845091
making 0.41986708690817515 0.38430263466565023 0.7685271480151412 1.0 0.6671893217013056 0.6422298601845091
daisy 0.42147294369471505 0.38614645437844336 0.7742088732656387 1.0 0.6685256160529998 0.6431872344242089
chain 0.42147294369471505 0.38614645437844336 0.7742088732656387 1.0 0.6685256160529998 0.6431872344242089
would 0.4226156218546151 0.38589537477142755 0.768846942704741 1.0 0.6652873696481596 0.6372676342777325
be 0.4219195135249202 0.38007118575734705 0.7667347476686622 1.0 0.6649704728692799 0.6350069548052613
worth 0.42147294369471505 0.38614645437844336 0.7742088732656387 1.0 0.6685256160529998 0.6431872344242089
trouble 0.41951947288700936 0.3859714699482119 0.771406590629017 1.0 0.6659239103250466 0.6349627505359793
getting 0.42231581550561254 0.3866869355055717 0.7704149817704168 1.0 0.6665167654546379 0.6363556678471957
up 0.4225762230228182 0.3858753332538313 0.7698609764931443 1.0 0.6666378956829206 0.6365759449275533
picking 0.41951947288700936 0.3859714699482119 0.771406590629017 1.0 0.6659239103250466 0.6349627505359793
daisies 0.41951947288700936 0.3859714699482119 0.771406590629017 1.0 0.6659239103250466 0.6349627505359793
when 0.4210308764884915 0.3841992658923751 0.7670517471719553 1.0 0.6647858721059222 0.6345872725612811
suddenly 0.4190164722656227 0.3828603950613384 0.7656814399199408 1.0 0.6637278783070961 0.631548177698733
white 0.4210947684646017 0.3847684621348715 0.7689315035511624 1.0 0.6673486454370688 0.6362206484229513
rabbit 0.41969125199251284 0.383652310043552 0.7684758541681004 1.0 0.6667104532998327 0.6362797421762142
with 0.42201861996128 0.38491137982974166 0.7681536495549209 1.0 0.6650829107775437 0.63645643723535
pink 0.41748135125224334 0.3825288613180602 0.7667278978782268 1.0 0.6652291945897447 0.6357004243939448
eyes 0.4184496108599863 0.3697394784027666 0.7683859956712891 1.0 0.6638551071563956 0.6365424108571621
ran 0.4169784844917892 0.38236656647165823 0.7664786787174647 1.0 0.6645781535742906 0.6349079066973123
close 0.41902760916889514 0.3844674069135674 0.768206148330072 1.0 0.6659918681252817 0.6348867840823171
there 0.42240642740941653 0.38273383570865765 0.7687696960258881 1.0 0.6658324878267003 0.6355647110133698
remarkable 0.4165833373918019 0.3823730117391428 0.7652288680751189 1.0 0.663466216143274 0.6358992901237749
that 0.4222990457527443 0.38243558703970876 0.7667889040450921 1.0 0.664605679020123 0.6358016984242542
nor 0.4165833373918019 0.3823730117391428 0.7652288680751189 1.0 0.663466216143274 0.6358992901237749
did 0.4220377096734722 0.3852487866271662 0.7683791801459987 1.0 0.6649741026343924 0.6357389256290878
think 0.4225061697119015 0.385399344691382 0.7689308795949086 1.0 0.6663618776778942 0.635986743031133
much 0.422694822747702 0.38490370857961426 0.7690507702275472 1.0 0.6656193417379129 0.6364535493794874
out 0.42206191222537504 0.3836212593364121 0.7669146038243875 1.0 0.6650809886925356 0.637554462280504
way 0.4216787133209246 0.3805567044497479 0.7669278733229967 1.0 0.664945210012941 0.63465182696474
hear 0.4217448128647461 0.38541783969749505 0.7667029324215479 1.0 0.6660158059088468 0.6335096017698495
say 0.42131462662808916 0.3851777741197855 0.767568782009782 1.0 0.666528135848446 0.6356981553779891
itself 0.41965892563415486 0.38452114847595203 0.7692451891996963 1.0 0.6659767950643003 0.6370086671225124
oh 0.42130983673786443 0.38311399866249074 0.7667678235082088 1.0 0.6659066020016869 0.6351620609899132
dear 0.42172785396163875 0.384224230665456 0.7674669248095936 1.0 0.6670019799053173 0.6361811119994265
i 0.42283478091402465 0.38180281498227536 0.7677947375081927 1.0 0.6652034384765263 0.6352702468011686
shall 0.4225435597913223 0.38639630088448895 0.7692049864138729 1.0 0.6666865122412339 0.6369488720473843
late 0.4220244177010604 0.3851659757576115 0.7688195648898042 1.0 0.6675893725088125 0.6362892225081722
over 0.41940143904753896 0.3835532423811547 0.7670567005984354 1.0 0.6670082374264504 0.63497054114244
afterwards 0.4187072552239814 0.38288735688898856 0.771032620263261 1.0 0.6671450078039519 0.6353589906508124
occurred 0.4187072552239814 0.38288735688898856 0.771032620263261 1.0 0.6671450078039519 0.6353589906508124
ought 0.41656289040007294 0.3816323908754354 0.7672407100669768 1.0 0.6647666562600874 0.6374413378575291
have 0.41979179412629736 0.384551186553426 0.7671066538377809 1.0 0.6643927255528486 0.6367763074102902
wondered 0.41656289040007294 0.3816323908754354 0.7672407100669768 1.0 0.6647666562600874 0.6374413378575291
at 0.42188553647835164 0.3847218656518758 0.7688247835931319 1.0 0.6662190619842823 0.636259857054932
this 0.4227992347231677 0.38156812806172713 0.7679353552820628 1.0 0.6652931575 0.6365263727616002
time 0.4218694658190986 0.38459900458553786 0.7674058212076468 1.0 0.6655135519991355 0.6354328010587309
all 0.42068225238485185 0.3844054463240614 0.7672916698749692 1.0 0.6662318175484641 0.634388895055674
seemed 0.42134740448893365 0.3823315807620582 0.7666962574883274 1.0 0.6654205059900358 0.6370936644905696
quite 0.42232510418594155 0.38568200388410323 0.7706124435717737 1.0 0.6675035719820813 0.6415234488487509
natural 0.4188279290753647 0.38313164602564964 0.7674840043831042 1.0 0.6657233184608045 0.6379135080377969
actually 0.4173693908219371 0.38114793224150767 0.7669813279995445 1.0 0.6671985463707599 0.6383060092771357
took 0.4183982108804667 0.3842681987740126 0.7676983624324237 1.0 0.6681093032838881 0.6379455465262541
watch 0.4174171743141072 0.3829192835111157 0.7663227222422724 1.0 0.6664596914345201 0.6388823474847886
its 0.41842853558564386 0.3821867871879901 0.7669754424571485 1.0 0.6682579139159279 0.641118409950182
waistcoat 0.4174171743141072 0.3829192835111157 0.7663227222422724 1.0 0.6664596914345201 0.6388823474847886
pocket 0.4178437104119443 0.383553367675073 0.7679393488467257 1.0 0.6660143179322383 0.6373674577106849
looked 0.42139614379755835 0.3847768283636872 0.7712692798536444 1.0 0.6672313308326108 0.6370942081779996
then 0.4207105924022927 0.3843852738354313 0.7677539402099944 1.0 0.6654425409816409 0.6320902515808543
hurried 0.41924907736891315 0.3863568315285412 0.7701739987490567 1.0 0.6673648038669212 0.6337468453673303
started 0.4204628592835811 0.38287799617521723 0.769188324588098 1.0 0.667581286498485 0.6351278919149678
feet 0.4210410976527218 0.38475721620530157 0.770465786002386 1.0 0.6683970227850106 0.6360859619079923
flashed 0.4187786475305197 0.3830084034151385 0.7658913575881994 1.0 0.6642814601176936 0.6311946410778314
across 0.41865674727055197 0.38243628323354406 0.767186860501757 1.0 0.6641810272288836 0.6334078734008503
she'd 0.4187786475305197 0.3830084034151385 0.7658913575881994 1.0 0.6642814601176936 0.6311946410778314
never 0.4211585522599387 0.38459633140567573 0.7682363900453181 1.0 0.6656974069459113 0.6346681876358367
before 0.4228611329115302 0.38479809519109187 0.7684619474095573 1.0 0.6653869391042766 0.636080308139002
seen 0.4220764418963543 0.3851514148741042 0.7693645096171424 1.0 0.6644913429023681 0.635855425301398
either 0.4215626551484541 0.38044802625217855 0.7687614150707928 1.0 0.6651327498591826 0.6379074959874843
take 0.4182253097452225 0.3814941418556186 0.7644130906503382 1.0 0.6655332150456239 0.6384101041357452
burning 0.4182253097452225 0.3814941418556186 0.7644130906503382 1.0 0.6655332150456239 0.6384101041357452
curiosity 0.41746333121847473 0.3833931791765579 0.7664677033149857 1.0 0.6643980090431649 0.6368749005979684
field 0.41853569003751534 0.38186811966960527 0.7684734040919671 1.0 0.6640812889048765 0.6356057996494343
after 0.42255224224419285 0.3848329702507424 0.7693489569511571 1.0 0.6656697296370757 0.6375460856946964
fortunately 0.4213515197421363 0.3850805540997577 0.7715359349294895 1.0 0.6683221651965228 0.6395184896441696
just 0.4209388934941477 0.3843634670489639 0.7667831234359027 1.0 0.6668612705926174 0.6338792447660754
see 0.42211000929888026 0.38536222148255395 0.7686530498187587 1.0 0.6662140255725778 0.637607999335667
pop 0.41845439944736046 0.3836299477126787 0.7684966374322935 1.0 0.6687210486106193 0.6387746378382515
down 0.422095655637047 0.3848910748363546 0.7687609977560501 1.0 0.6668023981901224 0.6351789619935142
large 0.42086186287386446 0.384522372967354 0.7688687548604449 1.0 0.666091629608732 0.6365692195141884
hole 0.4196378888712473 0.3837612508913689 0.7681461532734501 1.0 0.6664044303511291 0.6338178056054823
under 0.4200975007205878 0.3652227087361781 0.7670252741173851 1.0 0.6647896222507964 0.6349601186274818
hedge 0.4173707460057793 0.3838776918851783 0.7694311067796185 1.0 0.6682687604211308 0.6354685407335227
another 0.4231474357989486 0.385586853525399 0.7713840574157791 1.0 0.668510299400245 0.639213867506474
moment 0.41959782458263656 0.38350860894463823 0.7661374171266129 1.0 0.6655610008467332 0.6336897358042343
went 0.4214891789966216 0.38407608000916516 0.7668667549756136 1.0 0.666310272570864 0.6352888786378955
how 0.42287249539988975 0.3854129688557401 0.7679523012931011 1.0 0.6657048010947653 0.635321194681465
world 0.41630032162231795 0.3836413620282298 0.7654905950281755 1.0 0.6641427535739479 0.6361286626153042
again 0.42191260020689464 0.3848840554931976 0.7689075418196202 1.0 0.6654632377846263 0.638055262266684
