word v0 v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v66 v67 v68 v69 v70 v71 v72 v73 v74 v75 v76 v77 v78 v79 v80 v81 v82 v83 v84 v85 v86 v87 v88 v89 v90 v91 v92 v93 v94 v95 v96 v97 v98 v99
refrigerator 0.2717743475317197 -0.4911156525423911 -0.33412233195211444 0.0052406169257640245 -0.017855219902364453 -0.8960429608277032 -0.35410570295665356 -0.03345300216516041 -0.018969243654297516 0.3495324653069474 -0.15825969452455657 0.007388265861661497 -0.049431550554134375 0.4619186092224256 1.077056915221055 0.25893467236802686 0.1494172874373066 -0.22883599538431698 0.32387135245713106 -0.22203379109177318 -0.47460512505095565 -0.026946507588394814 -0.58247215115527 0.1425431725806744 -0.14203186456841488 0.1341841795933324 -0.33230080421761593 -1.0003311533773416 -0.39013815940512586 0.8524957167874493 -0.2847431801246595 0.5207646356182485 0.05328501457104125 0.47401404065355396 -0.2093858201593486 -0.0986461885944099 -0.02701303963600976 0.6792367938782612 0.5814083350163322 -0.154320334387379 -0.17212278014383 -0.3251070402021522 0.013690881365579027 -0.0850822899742075 0.010387796580483388 0.159159806332478 -0.1281106523359002 2.1073724903636237 0.9518502779684559 -0.056084872059543024 0.13363661353120299 -0.30521392144959475 0.2120149629230318 -0.5577060741479634 1.4113163171928813 0.6366907033556092 0.5136565031448145 0.18740753925432396 0.03760154953335905 -0.12369240207567944 -0.4470384065714547 0.03933124483172663 -0.2523713866112957 0.7721820679105477 -0.31254229986331367 0.3321821566471475 0.4437051345661131 0.18427691935862883 0.2507289451355116 0.18581547675874105 -0.6981812097723361 0.014598211391189636 -0.36964500672290934 -0.003943268496927527 -0.7688607452294799 0.32292545065775974 0.0718337978911812 0.0276758348311371 0.38054496072321525 -0.4662517368599173 0.3652506024904432 0.09587112830882753 0.18014900934055655 -0.9618233142679378 -0.06007457315839887 0.2569867913322226 0.08709357244055009 -0.5457082972958427 0.05569966530998634 -0.3887610072483504 0.05253964532478077 0.1021028324118622 -0.4616617066588363 0.2719521627111324 0.18597816993941496 -0.2975010412248839 -0.8026181611177087 -0.5085959878984165 -0.18068440637440036 -0.28369809303377996
barn 0.7520084878966454 -0.4292583970836263 -0.11866111630825127 -0.28431384565271073 0.008457903462705807 -0.9966413319697799 -0.40160276827890473 -0.42544291094382014 0.2641516050723566 0.29163978170988 -0.20714814540498575 -0.30473048693636734 -0.3165092891222657 -0.11092519143688723 0.27035218276161044 -0.4115161467351842 -0.43243739580534907 0.12955071494507214 -0.10169264403365194 -0.003847948347648525 -0.12149107872808389 -0.520127155153416 -0.8628230638747101 0.037645022668335595 -0.5543421030144708 -0.08964867172349947 -0.42926984340607705 -0.8021286632984154 -0.3695409691789519 0.02494535960817726 -0.07156781400176068 0.6147384043392595 -0.11276023729506558 0.37528232467379874 -0.08815928812957399 -0.28915015166331626 -0.03563726922576794 0.0893864611233733 0.03849006484534985 0.22618508808872223 -0.3297673432745797 -0.491298587832274 -0.09608271492864036 -0.7811695176002402 -0.16948346375528006 -0.23900612979694563 -0.4186796488616935 2.0060983849127134 0.5283048955171114 -0.16062064451693847 -0.4498543102096621 0.12742596025234715 -0.44033399526939143 -0.6409417228511196 2.17403186983228 0.6169017595422863 -0.31625967457611276 -0.20602527417326993 -0.2213226595433797 -0.5018409546877607 -0.44927529540774563 -0.30052047181586805 -0.4935926291154655 0.2862025736158527 -0.10139468634436245 0.08288010080689236 1.3177875374178416 -0.10574565340054945 -0.047302711361661455 -0.09106639604728456 -0.860546701261014 -0.1863534973890436 -0.5280804178444316 0.020395168816608578 -1.2420537226278257 0.20205574206328492 -0.2707383543313608 -0.17205868860321888 -0.1739938836758616 -0.25663626380244625 0.06858467794151162 -0.7425453427134189 -0.24140991835921305 -0.7449261858070532 -0.135457696692886 0.459412533321002 -0.0983391482284933 -0.28452694460937783 -0.0033748140108493946 -0.03808186526514367 -0.8850107320738414 -0.1728571202085631 -0.7227329712283854 0.22820280807134735 -0.0947875212086664 -0.16431506203326507 -1.3916304552600314 -0.18123867050108075 -0.3761977537364729 -0.19093125569094066
bell 0.33412809471114585 -0.007065805192091601 -0.2890585454577598 -0.3816171545605354 -0.25481361380868056 -0.5908336983252013 0.20176023350925787 0.22998736064620673 0.2633840389323806 0.217376602884645 -0.034778099189016067 0.00989830808859564 -0.09220093362666965 0.39829953779048133 0.5440829602156915 0.01077101695117666 -0.28630498348367095 0.3327176437566684 0.4212610029838412 -0.20043805066863324 0.03503550606189036 -0.5822164819785941 0.4283680696913951 -0.06654229659508075 -0.1347238303638949 1.0276732933790929 0.21187909220667556 0.1788201484467743 -0.13095323405601983 0.7223945972366135 -0.17303027866119655 0.19703121738704232 -0.07351005616504912 0.28214532355386934 -0.02819158776555311 0.16784714333236816 0.28536741361859475 0.23407259769918537 0.03452165641191031 0.07621968969524597 -0.03578768477604798 -0.3401446939575679 0.003746390342976913 -0.2192860684557271 -0.09518654458226497 0.026171609941650784 -0.11963716079206649 2.0218254635668504 -0.18461968292154624 0.017104811029034273 0.22471745242169056 -0.3702788141647123 -0.22521288891833963 0.5150727248591015 1.6370269482760067 0.3750536856656024 0.331809028953137 -0.0747600998464387 -0.24019638954328476 -0.24878794782151703 0.29475216299745327 -0.027836330952209415 -0.181791695186154 0.3355288059833415 0.13793632115721588 0.15521365476582172 0.6049890534234897 0.23100152278833697 0.40453505734752526 -0.0378235444334522 0.28418536604170247 -0.08199619207624603 -0.30517721836225326 -0.1450081721184695 0.16004029307620465 0.2460067389051424 0.15966239860475007 0.09693947491933382 -0.1454583132505623 0.1901133424945179 0.17699572890472237 -0.05280011906470349 -0.32070097507180323 -0.5248981935239274 0.13365525470846934 0.1628659864534685 0.1064964581511469 0.2012711937972288 0.058369262139284575 -0.1392409264131494 -0.5187839385637445 0.017656983671545112 -0.19181509210340356 -0.018100644861932996 0.13950739192896383 -0.07571164315844318 0.8150701728026363 -0.17567560437759813 0.3149102598694865 -0.06353249480901349
key -0.09200252647421382 -0.13071580679395253 0.048614508850961566 -0.041806499123340814 0.09331508910125909 0.1304574202777769 -0.502256233409986 -0.2622024657500384 0.2778742711479523 0.17422236791509182 0.05242929976487877 0.0728697643109484 -0.1289782872974743 0.37988498823103056 0.25951462826871247 0.018193939567884093 -0.15502272273812068 -0.010186037836856593 0.19200398453904693 -0.0987513885586011 -0.09107291763063724 -0.8041147529921561 -0.47091611787040644 0.23999899845410183 0.0010453920572141423 0.5546168443528862 -0.4211027506774815 -0.8418436447485877 -0.015686707074809375 0.15726615310848624 -0.10679342233372097 -0.05055829007311495 -0.376873851224928 0.6509460847192313 0.06324232296568118 -0.04013886927656414 0.04841325745737983 0.22455777698443347 -0.06810186736696552 -0.24990667970134667 -0.33576744922615537 -0.3917233906245189 0.44041851812293403 -0.01917875213794651 0.21586899070484888 -0.31206845862199956 -0.056128040319391295 1.026930568181596 -0.1453207341337498 -0.0450705580847238 0.20299555208261977 -0.022884215694946752 0.12350399775112005 -0.18895568448870473 1.5478303670837816 -0.10519858486665613 0.1993082231839376 0.52876917748321 -0.1028567660546214 -0.26031046523355056 0.022299462145942292 0.03799312954297164 -0.30827991586392106 0.571043923666396 0.06632998117098156 0.14775382425715983 0.2786103850715612 0.1019100631340112 0.3749055275575508 0.09333872182293872 0.22362903535038747 -0.15479831872163036 -0.3362558150333263 0.03521084670975887 -0.7036722919692121 0.12631467384740025 -0.06719678281170152 -0.23737557524310765 -0.35899834416080834 0.33871104717729456 -0.1150420462052854 0.012421279991843837 -0.24473259798064478 -0.5928309057043553 -0.14114490387730755 0.747166739436845 -0.33513717642675744 -0.40436066402472604 -0.0037735085556534487 -0.16703293011242956 0.12524348717924355 0.06373271953242861 -0.1122524332137889 -0.25247725575764685 0.07691864682039636 -0.11818209985525782 -0.6013073458767061 -0.11864623373328836 -0.10356084303904206 -0.046961930243388614
window 0.39600083018233745 -0.002532725579628803 -0.2030372786470994 0.13402452963844008 0.02608768456025451 -0.33847785543606074 -0.4344173451026859 -0.7649186167679881 0.24321641328938864 0.6518304048899738 -0.3619090768003622 -0.06420106887660176 -0.07039970924344295 0.19036622767471945 0.21369084889118078 0.1536963674362078 -0.1596408958707639 -0.33042360368271945 -0.17245637245513104 0.20870690384078738 -0.11104064646023337 0.2837204010844852 -0.3744951180888785 -0.05205776238652339 -0.25685141001159484 0.426616303309095 0.1317763460643125 -0.625031217601159 -0.29855122940768575 0.09369967294462327 -0.2963345335051827 0.48142260809947895 0.09489445862901631 0.15533089957596263 -0.15443490002575894 0.00860464873334399 -0.055277519427397344 -0.03922012538008849 -0.14366713025899872 0.08607748947072162 0.1025601275028012 -0.26800665010770036 0.1472613451845945 -0.5189517496790192 0.09126008380030105 -0.145464797855565 -0.14383277784436263 2.147738632526169 0.4437937106525966 -0.26378440805391173 -0.014985572930095503 -0.36820630526512305 -0.21608121868231364 -0.15340823682182875 1.349140153815781 0.3772845610726533 -0.08608325736358069 0.0702491238047042 0.033075103420304744 -0.272301911682544 -0.3621307743382269 -0.034429413856642714 -0.18603164553452736 0.4198509152998549 -0.07720365063212056 0.12895735517488033 0.538291926977341 0.17524238779348067 0.14846525291766027 0.1460592551218446 -0.37116396249987205 -0.25304689788568274 0.02046810132761183 -0.17266431568155005 -1.4820517778272448 0.3059031916117115 0.0006847616162694858 -0.016676967713300878 -0.11312812678742105 0.013472966278121307 -0.21482521950528105 0.23654801512094298 -0.29156603026002376 -0.5737314782820307 0.0960941609298303 -0.01311157684505998 0.10071860595872296 -0.3965199249763594 -0.3410736378214025 -0.2344679317991235 -0.08573452014796823 -0.07819969289466669 -0.2921465891042282 -0.22973680725161932 -0.17934991181141047 -0.17758139154485242 -0.3775671658464937 -0.2129264825510469 -0.130329748152901 0.2587078359355815
screwdriver 0.26065241111753223 0.22112789292708834 0.06747300002467894 -0.20402118477783826 -0.2450062693120424 -0.4028127834981531 -0.25103480627328334 -0.182518742745687 0.4511125045918231 0.2921326688768481 0.23685338339943973 -0.06095819661594997 0.329846205636253 0.3181318049328675 0.6110012121596268 0.02729233486385707 -0.3283836021708238 0.04553817649453944 -0.47889489012939274 0.2819479598323038 -0.37291094493104615 -0.08446460867471506 -0.4466035239135579 0.38169721069647783 -0.39789971173213434 -0.09883829774398879 -0.32638309735671384 -0.7337085500866907 -0.3503872776103544 -0.16135554221031115 -0.1388862974296305 0.9152040303600628 -0.23018447250791846 0.5248936042739777 -0.28889871531520667 0.02872648320577574 -0.20855832874669453 0.18662341645789754 0.12920042446592955 0.13851961779343636 -0.4294625500401117 -0.3869603181711729 0.9808423091910801 -0.8726743880876792 0.255866553467353 -0.09133883572649218 0.07649150738185197 1.285332793858234 0.4789171840412319 0.25125284391787595 -0.24370037418115847 -0.44363224474147345 0.01074280606496833 -0.45110973323517645 0.8606938403805605 0.36225975416501127 -0.2599083308486835 0.049095396799351196 0.046740873254339635 -0.5891769804399438 -0.40710185785997977 -0.4671993042126682 -0.6840951679272201 0.45663127507696094 -0.37879734028414996 0.3660395003097075 -0.050358931211288586 0.3424091058519945 0.15226839282221677 -0.03170093675261851 -0.3026495760241908 -0.3883499831854741 -0.4749057156625277 0.2933938388556368 -1.0268040733792485 0.11134652450548936 -0.41863508739248545 -0.1295481336744238 0.19211131363195433 -0.3358805417804779 -0.07458317468193934 -0.2237225974101476 -0.6606911084772168 -0.298079118111745 -0.09776603559189757 0.12684037485237043 -0.2533860297939127 -0.23783879382059003 0.2430117255109 -0.07087352699717815 -0.5105628529812448 -0.26042794677286696 -0.6505455020689604 -0.0029272654935257048 -0.1953067977081273 -0.19869527874927098 -0.6215816995143372 -0.29627830518384146 -0.049217558097673565 -0.1864142731090901
church 0.32800864377891903 -0.0489503826223948 0.033789270761917914 -0.15186578266812434 -0.18245740480189188 -1.0655731940807691 -0.29539475948274513 0.25782105502653285 -0.036837012711465125 0.3762388939117936 -0.032308687972053385 -0.24965970903879275 0.17486598602572195 0.6902659432279735 0.3500735496607761 -0.12446568093877325 0.0805511548864873 -0.19524742618946248 0.21507520127392438 0.21580450437961357 -0.24386080336236537 0.27175094130214805 0.037207390686536376 0.0958321488213321 -0.009726617426374942 0.307397922660553 0.03706330846287727 -0.5529777422399802 -0.5420967249859105 0.5326713480497264 -0.5171249038296772 0.7444788610773726 -0.1564079631460752 -0.2815778136823521 -0.10771725346843009 -0.16136339990501106 0.2093081625567984 -0.09780256638647727 0.023039976180499883 -0.6371451462332439 -0.0774202156217902 -0.13250463199666113 0.16206152754941694 -1.0103507962493765 0.13328182953688344 0.048234031081841225 -0.24432054367244127 1.553550462521651 0.4336397613012222 -0.510186816641657 0.05507359512512615 0.14014721240792316 -0.720237588965119 -0.2524187964093618 1.684584242426226 1.0002620992455442 0.146900956199982 -0.010098105834612459 0.2051128085271009 -0.5349004689309862 -0.35079016330784846 0.019353844487924515 -0.5077716391990366 0.34634767244902454 0.3337934342631719 0.22192702495166594 0.6090809828536443 -0.020248093450540364 0.2358968536428826 -0.16132727182698545 -0.0025858479463295447 -0.47871508973632987 -1.0779504167628906 -0.616093355150008 -0.1960946965341633 0.16520587220683103 -0.15080864083622508 0.01853122228162274 -0.016213921653898997 -0.6213514559281613 0.1536622945257876 -0.2603195686921232 -0.6354789050324857 -1.1778647635149981 -0.1726763492088799 -0.003881276297890937 0.03527566053267063 -0.011252996756097394 -0.16860206966398267 -0.026004932290862204 -0.34855266025252385 -0.06242614645589064 -0.6272132557074438 0.3119148392958413 -0.27172287261513933 -0.4762086953945727 -0.3778659354342054 -0.11447958348234553 0.07014390319498383 0.013330700574449003
desk 0.9874381803180166 -0.07037689344125655 -0.017866074096063514 0.19530362705839727 0.21696592165841466 0.21237524609823288 -0.24111253415916983 0.5716672579271538 0.4851454276750547 0.5563703992335806 -0.0662314150755705 -0.1532380860357334 -0.027424395208136554 0.2818009265443939 0.2844137243241459 0.14025358214472544 -0.0006320800742767863 -0.04031188340528543 0.5207660355075084 -0.2784908584542494 -0.037079395542608994 -1.006003230506824 -0.12443937472927025 0.6635252349139943 0.010910145110970326 1.467896789043266 -0.32097718985592577 -0.5214458878438921 -0.5575338415873332 0.6557752549651191 0.16912573255129387 0.20391592356170207 -0.05802860650261762 0.593576566420484 -0.20031549186721573 0.08808660715915191 -0.12093335015317047 0.34511383382098004 0.4790246760709211 0.11975853395661233 -0.14641996147314812 -0.3637914266951667 0.4518314211947479 -0.30441073787816664 0.243747282190451 0.15248729816453815 0.16631760986244087 1.468735974025482 0.46641957592100886 0.07378933933597136 -0.10130434056734018 -0.20000291239350354 -0.24943745941297218 -0.19253345433430924 1.46448279210818 0.942620154675291 0.397972211021068 -0.03035836695084615 0.3546830723636574 0.28569802487498636 0.05184961875005546 0.09395724496177742 0.001619842090059262 0.5425554723289847 0.4136592940777121 0.34268867671843967 0.871910995693399 0.2836418400930965 0.7579730300904415 0.10839998242138042 -0.31054626580018124 0.08840688966493156 -0.07908986364307269 0.2789987800829184 -0.7071242243375827 0.3254188142588632 0.1336397150377006 -0.16347778974979915 -0.29076327955763365 0.036810080764200045 0.35926386600296356 0.18702833940882896 -0.34121474882374897 -0.08964704583514738 -0.10791796069803378 0.6253741801385454 -0.052981848595350746 -0.1137251843559194 -0.1752248494854493 0.07994854908976858 0.09780593263958899 0.07615528929498498 0.08169523911939099 0.20956485133420477 0.03233623322770156 -0.31194685709061193 -0.2872255316520939 -0.09345826933803851 0.032439386669260176 0.3926375007086176
cow 0.39145962630603115 -0.08194694191903312 0.02066224717901935 -0.18436305382544907 0.11100739141876216 -0.44329979266771996 -0.14657952343731384 0.1164852518701265 0.3952450000819399 0.055840329594803326 0.016903154012479937 -0.27046676110458945 -0.00509670608898638 0.2507978257059003 0.2553375549843316 -0.0548003010615935 -0.15602893119865585 0.024964361269725205 -0.046505063881838705 0.2745115320168291 -0.2836922910455748 -0.09798274161542961 -0.5587474418296507 -0.02275390170704361 0.01836067722563761 0.5825787869860207 -0.34862719057627695 -0.45583256106409736 -0.4658390992893522 0.20158965690136676 -0.04479217790885431 0.18272452903285374 0.04056496652499404 0.5824041708482186 0.09785209227354931 -0.3740998106079558 0.004513933852599489 -0.0878132069962592 0.21983042676785136 -0.12453684655962802 -0.257755125165887 0.015559790527919934 -0.2895083681716202 -0.3742668797536136 -0.09388636254119954 0.1482691260843868 -0.009818235453558713 1.1946862935130838 0.20747054187576008 0.08405007627790585 -0.14070324936551964 0.1142247897438284 -0.2881617416874564 -0.3510897695593791 2.040396074707743 0.37489109488638295 0.21294975764070556 -0.10034047522768169 0.08609006624069741 -0.37647750188683976 -0.2113132166586166 0.2252586572325762 -0.05965860608553887 0.3969067359166308 -0.034961613292221354 0.24923082666049534 0.46492244734406046 0.3169366644988159 0.2587189179168932 -0.3578951921940135 -0.5272536112718804 -0.23144585841326804 -0.12749361945051485 -0.20988622754212105 0.09563632605878007 -0.030039422141346778 0.038330936087797765 -0.2423261352531949 0.34127939717844513 0.05087901588960701 0.0028372972672215807 -0.40854413791312444 0.0384462605353927 -0.1783802153893162 0.18112779279950592 0.24503921242137278 0.030946162126140528 -0.23206429981143534 0.015421745813579288 0.027880765667313345 0.0870849224410311 -0.14748651126627568 -0.2502580585254096 -0.10340405453728642 -0.3001567947594727 -0.4016481917503537 0.695059649132206 -0.27048827698801525 -0.10233434523115878 -0.15710759141273906
knife 0.13878706950067582 0.17107053048350812 0.03312186161712753 0.1595849246022759 0.01636064774789736 -0.668682930672035 -0.44289515533457 0.01709817175321912 0.010853648209528721 0.18665217691859876 -0.10536259181523866 -0.009223740458558866 -0.03721471513648394 0.4965279242945277 0.6850246101632452 -0.3647458134079131 -0.010177335483960354 0.07081967849320793 -0.12136538079600384 0.28325046449014507 -0.16415970459230084 -0.06724977166024289 0.11591823130435965 0.10187830977719288 -0.14536441471704745 0.23508370997216788 0.11109057021436759 -0.4164230187674495 -0.06243036943921899 -0.031797564664569775 -0.24217126652315785 0.7927406119057793 -0.08939110402319611 0.7267208027531398 -0.09356926902508647 -0.4481980113571974 -0.1877310534869414 0.4295029682287926 0.15892409081459902 0.28691765115725165 -0.28828882229425895 -0.09277511331223806 0.8044727983956492 -0.41418802516820497 0.41249411602463565 -0.12506164976711365 -0.09742129033163321 1.0599325561181214 0.5524105046421738 0.23600798866782718 -0.040323974201771376 0.10563412709503646 0.10039861693456394 -0.48415648234616115 1.4249866385340244 0.1870560612891352 -0.15976948051414414 0.04410946048830859 -0.023599902436822265 -0.11785844164767574 -0.43093497411623755 -0.09263504223939253 -0.2849768060469417 0.641877357830027 -0.2562956578624775 0.30394200635821794 0.4266627476407732 0.06738921563195492 0.46249956556651123 -0.5089124332868311 -0.6355495587174306 0.004274452273074089 -0.1912951525898896 -0.0940084024020433 -0.5845135614484113 0.21455715475708026 -0.14887895364127843 -0.3256078569265659 0.20200773301205577 -0.024698357619018285 0.3419134423620055 -0.21836034017809505 0.1320470165026928 0.14977701993480547 -0.18735735740409742 0.26296536903066925 0.0915800238071645 -0.055060944965405596 -0.08640283169658823 -0.02088269172795698 -0.10617380190972642 -0.392192670207115 -0.6141387294267651 -0.01770791341479183 -0.2834440673721284 -0.39822263250715684 0.22653888150621893 -0.13479463916684511 -0.16482074420365495 -0.20268243085669208
