word v0 v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v66 v67 v68 v69 v70 v71 v72 v73 v74 v75 v76 v77 v78 v79 v80 v81 v82 v83 v84 v85 v86 v87 v88 v89 v90 v91 v92 v93 v94 v95 v96 v97 v98 v99
refrigerator -0.15303289630396225 -0.07046445652155535 -0.4870763155290671 -0.2530671323704615 -0.33993060125280894 0.5583796752894978 -0.648910603018684 1.3313434616280697 -0.001059417537489185 -0.03607073661872664 -0.10323541660636605 0.6338280138502395 -0.03799286926144232 -0.2240771628657974 0.4059907042425714 -0.6523920162050625 0.11133782317266569 -0.20950139595135486 -0.07985958779497153 0.09228382601976712 -0.15382925307647402 -0.14729747905752083 -0.22953349809717122 -0.2941506541699248 0.04846123388360993 0.32906812898591525 -0.2412726715906001 -0.48563387340045316 0.2078609185108174 0.14806269520993515 0.7229020114325018 -0.19681232759868073 0.09133531162230504 0.0016159944454451902 0.03862114902741107 -0.08022439744951577 0.38465511633175575 -0.21451253086329125 0.13898036050581225 0.344472255865543 -0.07313687509950671 -0.6767653095224648 -0.49687573025341675 -0.03364116651092236 -0.2948587106230053 0.04779039767280799 0.07658044827259766 0.17127025018961195 0.3338798675727313 0.6608263198816824 -0.2518323945803246 -0.21024847209491265 -0.0815425612919218 -0.22816258904562461 -0.2654917955218213 -0.12221311679609745 0.27931452810835233 0.01281237425433529 -0.12721342199650904 -0.15545366308111308 -0.20126458272106768 0.042927268501024046 -0.6267706715954786 -0.23879058095794486 0.7983800851928253 0.02177774232035641 0.055909250144931005 0.3229103312416829 0.3730404739763667 -0.17356409369454068 -0.00412249573736416 -0.2964420933531833 0.30698235524885936 -0.26552949350832566 0.25200229603358737 0.19215791365834273 0.18327027726650125 0.42678213942975757 0.0494309675811109 0.033532336092849 -0.2761858947932113 1.028370228069921 -0.28685986740945785 0.38001849250626607 0.2672626117714732 1.0403133018602286 -0.43906910331369 -0.46951113033352965 -0.4836519868778848 0.2117004524694726 0.3004664194504787 -0.15743404814998285 0.31426493707946934 0.050949278954443816 0.05504551645523745 0.1152244835224428 0.24497649115687525 0.44719263325412045 -0.26579263846397283 0.4976046174448316
barn 0.05311351261773428 -0.2702520411618712 -0.4028735068602486 -0.33954944826535927 -0.681134723750785 -0.5743701283503106 -1.0305311675581146 0.11077463690870645 -0.33275934960818265 -0.31370896902923057 0.22568473135975708 0.2558648657737783 -0.4345719773310383 0.04300748876230234 -0.09566024098253752 -0.3802346219481945 -0.08179174246254435 -0.6644266892089119 -0.10896617346596588 -0.32735372944237373 -0.2450038879989233 -0.02989449382772237 -0.14571388544365077 -0.46215437282606686 -0.8903829039934172 0.1086205739679508 0.32116922986506713 -0.5750593506761263 0.2034936261514444 -0.26073249643801777 0.49083774734619195 -0.7175910516700317 -0.4117213210496061 -0.3063578044619346 -0.5435947865307214 -0.3905903745754858 0.02251679181217453 -0.0626876890720788 0.03895949908740495 -0.41845066560428656 -0.019446685919405293 -0.2440340029818631 -0.22514260011772416 0.039024241847076785 -0.384632343113833 -0.35397740420346774 -0.7362858565522463 0.1765224722248716 0.2314276856109343 -0.33467823947900516 -0.4657903454546872 -0.45034767244563256 -0.32535728105307576 -0.025034555229774616 -0.2214231501011398 0.023831985891430638 -0.04361380341595914 -0.07339528874957518 -0.19686032442877022 -0.2672739635902443 -0.13118495536777872 -0.37146395808592625 0.5546605460665144 0.2338058862469839 -0.001199163496934219 0.10911342494253912 -0.441619822286045 0.7240359572597566 -0.07292836605810986 -0.24706892235993588 -0.01401610258068009 0.4657455525035595 -0.4204324830391328 -0.44186227790620886 -0.07147083605819138 -0.1211418431964079 -0.10080706084913306 0.12342551876910765 0.257382752045476 -0.11849939902918405 -0.7180870734655582 0.42479133026297694 -0.05342122870347158 0.34858914537581637 -0.2527400507990009 -0.3377999275580112 -0.6195648956454483 -0.6026818478714735 -0.6018880441445178 -0.9872697023177182 0.023697133423206437 -0.3041400918683612 0.15407855169454054 0.2646045176799966 -0.1433837920712834 0.17655285736314502 -0.39043271751245306 0.20977923024719858 0.035928667082852084 0.14075259545109828
bell -0.33776592616770573 0.3058122247722742 0.012856190924338484 -0.4173399416643124 0.06097633039889952 1.1020163874617637 0.8807345726463447 2.093889673578351 0.37179802254842187 -0.5328480430628366 0.005806194036032372 0.5327684318077712 0.19110212645800817 0.35981764498601626 -0.2927184158212245 0.14981768939817144 0.2954130684632002 0.4045799165869874 0.04436399324525139 0.6326606030375623 0.5161178029242546 -0.10432521833255608 0.2303572009933666 0.4874668915071964 0.37681300861681893 0.3703239872786435 -0.32676223474006916 -0.2777252783469985 0.3901521794938837 -0.2070761661960387 1.2165404453316235 1.3621041211867415 0.04215882224273354 0.2947292442818136 0.17876737454819158 0.3595082195144395 0.5112358439404958 0.5284531646951673 0.30324621763600124 1.5862354618622105 -0.05593930152534917 0.8012459420965492 0.45866254895047215 -0.08148745558256018 0.05188817347061095 0.4632417942348754 0.6267422716696089 0.6948509830083986 0.6889254418000048 0.45489167890841403 0.5762327344736315 0.5007703606562575 -0.09255590653606866 0.03228199431402337 0.03970078409933789 0.03956004020252771 0.9963600928123844 0.5822644502631047 0.3186505763860501 0.017105335580021377 0.4067356246872906 0.32029435178384 0.5423325713419 -0.07030937885707897 1.0366330508787445 0.6770250346475064 0.6419030039871578 0.7924809569064692 0.20099210620772656 0.1954552722279197 0.4094702141645374 0.661033711300621 0.43164062265080533 0.28532790601933905 0.3329424303913789 0.29816053053922253 0.16672741670057056 0.2566659855381464 0.2100116911774208 0.18315688101287264 0.2905794198175676 1.038477115879294 0.03409798896733482 0.25626012221630523 0.7762120437953748 1.207891050611583 0.14452184529464812 0.3393741685431878 -0.016587394218195092 0.7276374254215285 0.1275886812295823 0.30822797280290076 0.13495408936904357 -0.08413215789480129 0.1903109143253109 0.2958323909328173 0.21800046815564633 0.37471798695002345 0.13696863250135263 -0.43795930853685017
key -1.3944456382878743 -0.24327948880458966 -0.2820728243571575 -0.15014709542375418 -0.1318678214946171 0.5931639039021916 -0.9136003297922446 1.0577132264993145 0.29629383344060056 -0.7308635863353634 -0.2503272973916235 0.04646493323037457 0.17618691593166247 -0.29922463741150684 0.028088040234297174 -0.20387251176159493 0.012380216997587914 0.11412305734667455 0.32525994861642393 0.5316368094839552 0.07886867920367055 -0.04304277162499046 -0.11003469349376102 -0.16415322329986717 -0.05596851312267912 0.112172063194552 0.09349360151518935 -0.43652972917673094 0.008800930243870964 -0.43187323013584844 0.6013025315380645 1.3579336997662081 -0.24349714290315597 0.012787755146749472 -0.4223752484656444 -0.23056706901382443 -0.15882776101003393 -0.17529873382852523 -0.13699192422662196 0.7045967181404882 0.02484006594941786 -0.3750009301617131 -0.2524686227798616 0.3444148286965306 -0.0035925066290979496 -0.06668866669493854 -0.38378380863451983 -0.0779311301537136 0.13437929439300902 0.18532858597382595 0.07193704614224022 0.019034596970944298 -0.17053387192583164 -0.10729889688257098 -0.1328801456169033 0.11103807623838488 0.4878951916223179 -0.3331714128144677 -0.34227865003827507 0.0437168489324026 -0.3083604612788323 0.024236152799332042 -1.08238971529681 -0.24042445499338191 0.10855843395165046 0.19696356934177495 0.09637193760398383 0.11125578050092791 0.6936404727396348 0.18302607256952752 0.0297311738733948 0.16567989076671302 0.37527787981677735 -0.28898078994356363 0.08796612269976062 -0.20727756146595455 0.4103615230149648 0.14956645498692162 -0.21772238858074439 -0.06968444847197364 -0.29799007403007305 0.5534859450046266 -0.057688316461989686 -0.13586034311583314 -0.07662111631854542 0.9172409683663039 -0.22358717083236104 0.2162727213670897 -0.0057638401276594725 0.044161261136344804 0.4687261325656938 -0.38515677159890893 0.07287667115295265 -0.022963295152526833 0.04056165601029124 0.046504055186833815 0.05033113154072158 0.1850216498367972 0.07396350190827758 -0.5325053891816639
window 0.41857863982489824 0.2957631251335623 0.021203282549594207 -0.3515045725237235 -0.3207289472353616 -0.01031585830539461 -0.9484386489363346 1.007027068522508 0.03264589807142912 -0.5203947025978704 -0.12212309308297084 0.1035633190523039 -0.06660696745824517 -0.25890342503844943 -0.10234286360875994 -0.2909914023206518 0.5914672295158949 0.1705528015123995 -0.21840293076624667 0.011382783358682577 -0.18104996223645936 0.22032955941454674 -0.10681479339624277 0.25192517049003943 -0.23352125870683363 0.3155767621276695 -0.025163172923720736 -0.35355396650964976 0.01476105945805306 -0.2757793248754905 0.6707583168370892 -0.5982575069110994 -0.18977278914224072 -0.07073063561321682 -0.09816441488558912 0.04782581616796375 -0.17017064361421796 -0.1490143998475633 -0.12040742963506476 0.33581157728219824 0.048516605610284064 -0.41527967929895804 -0.49563899596017347 -0.19398395716397882 0.06532634181798719 0.0018315117378946977 0.24346045544044737 -0.14431733022036014 0.19306853710892408 0.5210056310577187 -0.1331795332234086 0.08823224228970436 -0.0053919746534562135 0.1990895505305273 0.18500043736683036 0.1868935987944078 0.5176533202531985 0.21632217193239534 -0.06441514480781677 0.037767072340912394 -0.15336273691458915 -0.36359966820135237 -0.5600993569434867 -0.20341137226321043 0.10563854873752496 -0.07838122139841706 -0.004242306109470462 0.9434032396237955 0.0932476776717403 -0.1267836880741472 0.3621724895689547 -0.05041110154374593 -0.03897659856272684 -0.08578492212940768 0.24677104369849046 0.023155631398422874 -0.17482783216000325 -0.10802191989641496 0.07740598007526758 0.27581859654088575 -0.46960020988728934 0.18344826879749732 0.0999713471624982 0.340565213391405 0.40067071666583587 1.0543359278014666 -0.4386007810963456 -0.4183388504353963 -0.4451144345637529 0.7077260627380482 -0.10752609590995028 0.006057102530566738 0.16108522017865518 -0.11791490106432741 0.09048006810021053 -0.16697943304365342 0.12323314316309314 0.31502300829147223 0.1603369864131754 -0.05502924553584707
screwdriver -1.0683899621436892 -0.37781303917457887 -0.4836882530839749 -0.11058767362947548 -0.4916532684106591 0.16280876583620812 -0.8518795181961993 0.5206558934989676 -0.6946047794496155 -1.0235786220886756 -0.10423574954444113 0.14700587578573027 -0.2643403170021592 -0.49335708389982463 0.13528360337035308 -0.37883503828051224 0.30825985993569016 -1.0924015470027968 -0.19862187317861413 -0.019626183613100034 -0.45884189536763764 -0.26340958527121394 -0.20716998728912378 0.09531920042665462 -0.15008037384398026 -0.061575576867196814 -0.1860741832141793 -0.43322916594060246 -0.2417664366970592 -0.4637896136391819 0.2730255685255768 0.3888874475124331 -0.19359199611541567 -0.5038952450160143 0.055676737398769355 -0.4391876552204121 -0.03431362941681593 -0.3784483664420251 -0.20687220243856813 0.07677861589959525 0.03878443164170442 -1.115836304954413 -0.9786597000066966 -0.10291705107475575 -0.20798927248368015 -0.23630160500497682 -0.7404528217826214 -0.972058579112064 0.03442948966838427 0.5110727141109479 -0.604897526400451 0.03173959269258833 -0.1662314805004873 -0.26031014140052555 -0.14308955125033004 -0.0264616834088454 0.03906486090623604 -0.47289874310240887 -0.26684188971998174 -0.5522016809343635 -0.4413410449775954 -0.6196840217153419 -0.4726806428090198 0.4303768125666752 -0.18805582297733858 -0.13576144606445184 0.2510898651277556 -0.09159827187278768 -0.19679408666842446 0.08813846929245689 -0.15801990456641682 0.4816552534694349 -0.021254745501255376 -0.6061006146723029 0.25039199103005705 -0.16246520206815407 -0.012519813643081898 -0.1914903932153918 -0.3412672793786923 -0.5529550169449104 -0.9552221769861873 1.2372391996227305 -0.003962264116419076 0.11571011741648593 -0.17060880214758006 0.6022390544326797 -0.29085244639130625 -0.45121578099051995 -0.5895653719832501 0.8266362563405534 -0.06391882331436291 -0.637319480510824 0.22484079643063215 0.012607407932790624 -0.2569350393218466 -0.03903885390312408 -0.5981541616137489 0.16033641485558003 -0.016625440467219685 -0.5926363140538864
church 0.2816404793611576 0.1260712139970565 -0.40231507294898694 -0.07568253640014037 -0.34774174581840506 0.22502249358567228 -0.32031688959761057 0.12683393361368986 -0.22524556890377925 0.09564175464212313 0.12512829001043718 0.4509805270303168 0.07779212785406 -0.04633403907741692 0.19428424101140995 -0.25107188747259834 -0.06377604184528154 -0.2430422131130184 -0.41776702762686657 -0.11177032134264349 -0.7428658882275547 -0.1794618494539522 -0.34584939992890307 0.10143031884238449 0.018658686282726322 0.15180045753197596 -0.2648479724061645 -0.4854780862599534 -0.3126036352736267 0.11156635629555398 0.3842444454935097 -0.548203930275377 -0.41392425103642416 -0.036274407477235114 -0.08495734144897658 0.12239938099690142 0.5696488561437141 -0.33471041725967215 -0.0696392528695511 -0.20141009651305292 -0.2189556315869437 -0.4340438600944584 -0.26969315652394976 -0.2344590425098065 -0.20519331792067375 -0.05076153699296482 0.7870285627829992 -1.3652882457474327 0.4481541455889025 0.25534743699887263 -0.5600237006491744 -0.0283035859005029 0.08356141633520237 -0.2152974324950344 -0.3611871749835609 -0.23526269401514768 0.5908225053969376 -0.49536464154252563 -0.13297839170012501 -0.24344014269274705 -0.003308199829074057 0.13166723759052407 0.6612589245168785 -0.4610010686627892 0.6859131858257645 -0.19632627102496697 -0.1109182473594872 0.9582785101437061 0.18996686593447976 0.2771667821157091 -0.03632118042571111 -0.013566809241917291 0.6688116463934095 -0.1415732051875608 0.03903549395056835 0.0824611479620016 -0.10189248558195191 -0.2157646618802641 0.06307917971007768 0.133731953008903 -0.6623833913780561 0.9050307867584069 0.08347636612695528 -0.22239169021607133 0.12255913601352772 1.4094220052470656 -0.2003826519586533 -0.14289497705180218 -0.9021175143890845 0.9099700420323076 -0.5870172901592279 0.526199981448479 0.12545259759737684 -0.11008829135453381 -0.2681872178254622 0.501294406497393 0.07569021945830173 0.06512032476430787 -0.44910424436326596 0.09073147940150736
desk -0.4791841198312623 -0.11494989159953618 0.33885977380637966 0.1350937867813586 -0.12045999532793315 0.08306458331337477 0.41030650194996127 1.2491101729661507 0.2586269576194032 -0.7214013276236904 -0.30610611535274584 0.5308186341911625 -0.096138067886552 -0.15899822918616982 -0.1595974866691262 0.04849647423568476 -0.12104037168327632 -0.27652030766672997 -0.3420788539996846 -0.3050007675915283 0.06312660976994058 -0.41807563436110085 -0.06909293333617368 -0.560093747634949 -0.08599027437152751 0.12551926495940696 -0.21511852100430373 -0.02660411955920676 0.1043167734956644 -0.2422313692655282 0.33760957734501373 -0.6742887594665847 -0.34153716345328927 -0.08436828476669188 -0.6387723681727 -0.25251642554817977 0.2967499146572415 -0.4246036345419863 -0.0525265512343222 -0.44988544349337733 -0.31746288744037876 0.35168393071678217 0.368008397601174 -0.07068731152666398 -0.22890625972314688 0.03681751863162572 0.6731411952295716 -1.2262450796709483 0.604833772937492 -0.08635869154541115 -0.5932031627099884 -0.6077033553776463 -0.3489278581231384 0.07848814736366244 -0.4005303609406393 0.1661135091600881 0.028693220064118688 -0.1991216834547751 -0.1624379144267376 -0.3537216088181895 -0.17930330049273002 -0.08570741531140312 0.5700251194676544 -0.053756391844994346 0.7083343095438643 0.30020128746217584 -0.46745508230273586 0.5046868534707099 0.7858945667150896 0.21801377508180908 -0.809404646129823 -0.26402446624732856 -0.2122943848664976 -0.1667553596550764 -0.05462114350284029 0.17411865109105762 -0.32528595136025634 0.11327764638480867 0.0037241707412509067 0.20557605816431213 0.01204370457432441 0.6307847165561653 0.008881395454349572 -0.030485838841043292 0.09288917552484902 0.8210137392022194 -0.29416034856017004 -0.6196198103979651 -0.2673336560218573 -0.8615381882610313 -0.20531551907276707 0.1703980175427814 -0.41041468167405126 -0.15402731481909185 0.05551901459318337 -0.12590982376610024 -0.057682853111841736 0.10453641742508332 -0.21144997244734198 0.2559800184116058
cow -0.17363010202463636 -0.07748297407148623 -0.08245470223072955 0.11079144118718484 0.35775810391045715 -0.2172200905358635 -1.1588111424732304 1.5124583890270706 -0.4114202365304377 -0.583112458369762 -0.014707429384117177 0.31229371752598467 0.21996835076407673 0.10518484648477197 -0.2141072398384642 0.0741137824183637 0.2686500026355341 0.008762786914089826 -0.10000690808278796 0.14704320200217108 -0.5140243240533253 -0.1418186283924249 -0.1343219738429923 0.4178825882266172 0.11013836049432332 0.2092444507023008 0.024686535188067252 -0.4842421045957638 0.1198591186436255 -0.180735831942068 0.41481744116502955 -0.535643430939547 0.17324297731319044 0.010367854549365965 0.22563328337184663 0.16600061659147458 0.6078792188808597 0.0269709282744241 0.067520459901273 0.49165601494300665 -0.2368956326472867 -1.0890827917102242 0.37587810491829654 0.4787999398052882 0.05166838575674068 -0.02501509865780989 -0.7318458513063639 0.6847290935419166 0.3523086571485039 0.02760931433507946 -0.12632615253096777 0.23894273788061515 -0.06644341391416879 -0.11896360875135054 -0.4890739213170307 0.1930261074682752 0.2930536531281539 0.02345471850719566 -0.0036464677487613034 0.040806581759197574 0.1230538342475995 0.1342896935295222 -0.010589212574461479 -0.31640031638073385 1.3863332376797564 0.251364471815321 0.12878449066216077 0.46293698988708937 0.2156323945148707 0.4117307551630717 0.5178760834994338 -0.48117211619679534 1.0535095778898005 -0.5358605498034228 -0.060950460773610514 0.35097129398569576 -0.12190219905648608 0.25277766345508745 -0.08687967887122608 -0.13109612754121042 -0.11055404490117213 0.5679666303278856 0.059934803103103285 0.1397078824160857 -0.13625574830354348 1.432446287547525 -0.4432380792314353 -0.08310669989980364 -0.510063950059219 0.25865517062775273 -0.2872502001634745 0.19193692310400345 0.6532573998193618 0.21028943510810155 0.057864268741821184 0.4208132623066298 0.2647374868914355 0.28004723615636196 0.08402695649487493 0.12164284086482297
knife -0.7906232828789437 -0.03259143904068629 -0.23979862115256692 -0.6029046542752003 0.04142316695394904 0.16413509599655562 -0.5275819906655635 1.028748440044213 -0.7792123904957415 -0.36816753663006846 0.02440166384081688 0.8764050082966248 -0.30651801534992607 -0.18844464405670103 0.11601901920133867 -0.09254404472006258 0.5110913421134871 -0.5467862304445688 -0.06577104281158526 0.3757115938814675 -0.1886625998419309 0.08614571876440716 -0.3749912910535935 -0.037470875175882344 0.007186730568892144 0.10080499951985925 -0.22563707072744904 -0.024755312924469253 0.09244188597893363 -0.1987134391593109 0.5452953297525442 0.6726613780075461 -0.14332774025877065 -0.3513874692802809 -0.17643775124312433 -0.2274698502350059 0.03543384536256888 0.27390089957132524 0.20669331325668067 1.0324062887024015 0.06361862807278948 -0.6642816048680587 0.07482445327961815 0.23114813996495837 0.1028505414502062 -0.03174588372076721 -1.1712478830282256 0.507652121302635 0.0796412563612216 -0.2508678972969548 -0.0862730114895043 0.18652192616351537 -0.4178940387513594 0.2730048168967849 0.03828473116701933 0.08150587635196663 0.29547506618729524 0.37651390967412174 -0.3370290595752639 0.6115078820505959 0.03309082760299498 -0.12596455270442394 0.6837906626915131 0.52740349639919 -0.021074750702835945 0.08630279595540044 -0.07397013935619201 0.1791578170890632 0.038853252797343585 0.3354774373549783 0.6362175716870746 0.6357435773227553 0.04473157844821582 0.01682223962646477 -0.11960603307903257 -0.18274944228840823 -0.19625994657907775 0.06233996084082297 0.12236341000021328 0.34156491250230714 -0.07250068857505697 0.13841818379009446 0.08997110871124644 -0.0844202558405608 0.038352823618957865 0.6377466916628458 -0.892615076415713 -0.03203172171284362 -0.2818885800342341 -0.20176411084413076 0.5243886407930411 0.27623084167001394 0.136136576293601 0.3009931267506707 0.13966237194466455 0.42241193457193865 -0.1779837715717702 0.06830765931950894 -0.012281150201083946 0.16239170963793464
