word v0 v1 v2 v3 v4 v5 v6 v7 v8 v9 v10 v11 v12 v13 v14 v15 v16 v17 v18 v19 v20 v21 v22 v23 v24 v25 v26 v27 v28 v29 v30 v31 v32 v33 v34 v35 v36 v37 v38 v39 v40 v41 v42 v43 v44 v45 v46 v47 v48 v49 v50 v51 v52 v53 v54 v55 v56 v57 v58 v59 v60 v61 v62 v63 v64 v65 v66 v67 v68 v69 v70 v71 v72 v73 v74 v75 v76 v77 v78 v79 v80 v81 v82 v83 v84 v85 v86 v87 v88 v89 v90 v91 v92 v93 v94 v95 v96 v97 v98 v99
harry 0.6482194587719917 0.7313997032431286 0.8330565957747474 0.30701971313502435 0.8507206952589557 0.7155550060057938 0.8386914435102099 0.6739560517204832 0.7556701759344308 0.7433053062954851 0.6628100049459478 0.7267893732777503 0.7461845545114111 0.04951247085423585 0.6559916625450435 0.7517134176499682 0.5147495230693139 0.8381615205256836 0.6432911750158977 0.10541934572175511 0.2027485338797428 0.04636826114604678 0.6982795167102381 0.6637108740196425 0.5467392072352151 0.6080866247438705 0.7966155585388257 0.33805553592877835 0.7954320638733837 0.6618738076732847 0.6976612732282909 0.7412386066558326 0.8138557196354129 0.8378259026354836 0.2907510775100685 0.6418427188581927 0.8992263124425917 0.7600332085070303 0.7788984667561647 0.7145834805341623 0.17556348477354625 0.6428319084293083 0.14129513177418215 0.8357768670953154 0.6988977601921854 0.792906097647142 0.2172154313573094 0.8368190489648838 0.7000105984596905 0.7094432275842577 0.649332297039497 1.0 0.1650180173814739 0.30845050519324524 0.3909948420829506 0.6382569066628982 0.8379848795308416 0.8402282201653359 0.21836359782378292 0.748304246449516 0.6121493676252384 0.7043559669328058 0.8510386490496714 0.6913905179113968 0.6945523917190702 0.43973009255988127 0.37649261640641557 0.6315268847594149 0.7174450646506041 0.6690454320638733 0.24348194729032713 0.6717127110859888 0.5964813113827457 0.8446089168374197 0.5023139970324313 0.3723238889281424 0.6493852893379496 0.18328269624814525 0.772892672931534 0.7096728608775524 0.7815304175793117 0.5163216279234085 0.7057514307920583 0.6798911891471773 0.6598777644315692 0.6311736027697308 0.5432947078357946 0.8614604677453543 0.6550024729739277 0.7028368543771639 0.310128594644245 0.6720836571751572 0.6317211898537413 0.8013142090016251 0.7273016321627923 0.5748074613156221 0.734649897548223 0.4316752631950823 0.23325443368897053 0.49816293365364234
had 0.6504263093788064 0.7292118475386946 0.8398146222631533 0.31172573601497283 0.8534208728201776 0.7249041917946585 0.8385371795252666 0.6922551320519295 0.7744867948070467 0.7460562668964084 0.6661418258518761 0.7372032916431479 0.752770268262975 0.05201865660556727 0.661329134606815 0.7587415703633285 0.5244645138290603 0.8445381895962688 0.647069308695523 0.10721606607052672 0.19556757077924006 0.04500757553251537 0.7008704435400017 0.6688155432102434 0.5555984670687145 0.6101423011794065 0.7990552865333769 0.34508778705326637 0.8022043314221207 0.6670033570006833 0.7048216036362557 0.7512551617599003 0.8150975906835803 0.8436172425061643 0.29615875939514574 0.6593387005733639 0.9013398294762485 0.7663765188199994 0.7746947506015863 0.7179525266629037 0.17777249636077358 0.636998306645673 0.15228305754433916 0.8422209678856838 0.6931760791420338 0.7971539764118714 0.2176703009417427 0.8426962954160602 0.7054454710198746 0.7090995514096432 0.6537833100620897 1.0 0.15682837705356348 0.32316330471465493 0.3932146995038769 0.6444847152491013 0.8417456403553074 0.8380915599655387 0.2178188407949853 0.7526217284097324 0.6081221591753068 0.7174177831912303 0.8646207777546716 0.6895219987522653 0.6968895754730995 0.4506104987968272 0.3770832714417278 0.6384242892368023 0.7246368200588218 0.675588960518107 0.1970232613410178 0.6738658982204926 0.5976946614776745 0.849707376489112 0.49858887139419505 0.37898458156323345 0.6495350702593506 0.1854965687293901 0.7768040165176318 0.7150114375686998 0.7811413802323164 0.5215234247348564 0.7132586673004367 0.680847271322896 0.6620718338730281 0.6317994117821811 0.5420516324529872 0.8606696176584178 0.6598140281037402 0.7131101274471942 0.3078636998306646 0.6828674133269956 0.6386619530019905 0.8020260835982294 0.731944980838359 0.5676896111226643 0.7388966459701137 0.4400641692166008 0.21980927482843646 0.4989453670419774
never 0.6428312816799421 0.7245655322230268 0.832367849384504 0.30521361332367847 0.8453113685734974 0.716871832005793 0.8311911658218682 0.6795800144822592 0.7661115133960898 0.7389572773352643 0.6609341057204925 0.7313540912382333 0.747103548153512 0.05095944967414917 0.6572230267921796 0.7472845763939175 0.5200941346850109 0.8346307023895727 0.6400253439536567 0.11459087617668356 0.19686821144098482 0.03982621288921072 0.6994026068066619 0.6602099927588704 0.5460716871832006 0.6019188993482983 0.7943519188993483 0.3405141202027516 0.8017740767559739 0.6579471397538017 0.7031136857349747 0.7474656046343231 0.8095582910934106 0.834902244750181 0.2955286024619841 0.6482621288921072 0.8931933381607531 0.7573316437364229 0.7709087617668356 0.7152425778421434 0.17767921795800146 0.6307929036929761 0.1402063721940623 0.8358073859522085 0.6856444605358437 0.7883779869659667 0.21460897900072412 0.8326393917451123 0.6974112961622014 0.7035662563359885 0.6497103548153512 1.0 0.15622737146994933 0.319967414916727 0.3851375814627082 0.6364047791455467 0.8288377986965967 0.8332729905865316 0.2185916002896452 0.7463794351918899 0.6058110065170167 0.7164192614047792 0.85164735698769 0.6838341781317886 0.7056480811006518 0.44523895727733526 0.3723750905141202 0.6336893555394641 0.7138848660391022 0.6698950036205648 0.21569514844315715 0.666545981173063 0.592958001448226 0.8360789283128168 0.5031679942070963 0.3697501810282404 0.6446415640839971 0.1828385228095583 0.7653874004344678 0.7065532223026793 0.7788740043446778 0.5132150615496017 0.7050144822592325 0.6728819695872555 0.6526973207820421 0.6278059377262853 0.5376538740043447 0.8541817523533671 0.653421433743664 0.7034757422157857 0.3055756698044895 0.6725199131064447 0.6326937002172339 0.7967958001448227 0.7213975380159305 0.5647175959449674 0.7312635771180305 0.4331100651701666 0.21415640839971037 0.4917632150615496
believed 0.6614077669902912 0.7233009708737864 0.8531553398058253 0.3325242718446602 0.8592233009708737 0.75 0.8543689320388349 0.7257281553398058 0.8434466019417476 0.7645631067961165 0.6893203883495146 0.7779126213592233 0.7912621359223301 0.061893203883495146 0.6723300970873787 0.7669902912621359 0.5497572815533981 0.8944174757281553 0.6529126213592233 0.12257281553398058 0.1796116504854369 0.03640776699029126 0.7172330097087378 0.6796116504854369 0.5813106796116505 0.6177184466019418 0.8155339805825242 0.3786407766990291 0.8094660194174758 0.6771844660194175 0.7378640776699029 0.808252427184466 0.8252427184466019 0.8774271844660194 0.308252427184466 0.7233009708737864 0.8822815533980582 0.7779126213592233 0.7851941747572816 0.7233009708737864 0.18567961165048544 0.6140776699029126 0.21480582524271843 0.8762135922330098 0.6759708737864077 0.8264563106796117 0.24635922330097088 0.8519417475728155 0.7281553398058253 0.7172330097087378 0.6783980582524272 1.0 0.10558252427184465 0.36893203883495146 0.3883495145631068 0.6516990291262136 0.8592233009708737 0.8470873786407767 0.2220873786407767 0.7864077669902912 0.6031553398058253 0.7621359223300971 0.9089805825242718 0.7050970873786407 0.7196601941747572 0.46359223300970875 0.33859223300970875 0.662621359223301 0.7390776699029126 0.662621359223301 0.06432038834951456 0.691747572815534 0.6031553398058253 0.8677184466019418 0.4563106796116505 0.3774271844660194 0.6468446601941747 0.1820388349514563 0.7936893203883495 0.7281553398058253 0.7851941747572816 0.5242718446601942 0.7245145631067961 0.6711165048543689 0.6650485436893204 0.6432038834951457 0.5266990291262136 0.8507281553398058 0.6723300970873787 0.7439320388349514 0.3106796116504854 0.720873786407767 0.6601941747572816 0.8179611650485437 0.7730582524271845 0.5388349514563107 0.7524271844660194 0.4975728155339806 0.18446601941747573 0.5133495145631068
he 0.6572291188231704 0.7440138752830462 0.8492668904270183 0.3154378583243668 0.864234209638825 0.7281793508808557 0.8519809214858116 0.6878221908172607 0.774767540830911 0.7591257286932502 0.6745732226308436 0.7399026803064125 0.7632369236698838 0.051743243026224926 0.6672662159340924 0.7672999405803851 0.5226517207599287 0.8573447461818884 0.6542902567890925 0.10526907449934961 0.1938524787615025 0.0487240842152596 0.7099198638166664 0.6754886058873597 0.5632176524434309 0.6185260723634552 0.8131172814723218 0.3474602129470523 0.808122821949927 0.6742038574571617 0.7088920650725079 0.7542758033692528 0.8282291348825258 0.8471470555171916 0.2935007788787358 0.6558319549053301 0.9118180796222839 0.7728885962517466 0.7905538871669692 0.7249032423838507 0.18082834155037017 0.6530536864250269 0.14088872472658948 0.8495559588238129 0.7010872183590551 0.8060511651062326 0.23194526971687354 0.8544861809246977 0.7130996161814064 0.7268464243845253 0.6628498932052868 1.0 0.15487642326037035 0.31458671248936065 0.3916234402351089 0.6504360114984984 0.8505034607910839 0.8541168157510157 0.22324109910228204 0.7590133132056078 0.6194253962645939 0.7227191700525141 0.8683293452600812 0.7035121810210538 0.705005701071159 0.44686762273362346 0.37172589892241725 0.6468547752493214 0.7290947341373718 0.675906149127174 0.23294094975027704 0.6858468901058311 0.6076699481282821 0.8624195024811704 0.5150877643771379 0.37786057267661277 0.6595095472867718 0.18322118550161398 0.7932357995150076 0.7229440010277988 0.7946169040774703 0.5328494114246254 0.7189612808941849 0.6897493134625575 0.6722124973903548 0.6405755672967287 0.5640045608569272 0.8773868216929773 0.6665596042974835 0.7152033917358557 0.31065217042187926 0.6861680772133807 0.6415551879747546 0.816473686746214 0.7545006343445374 0.5846568918723603 0.7474505773338259 0.4473012253288153 0.2363294737349243 0.5066887215147184
would 0.7072062324172257 0.797230036788574 0.9218783813027484 0.35078987232200826 0.9236096083098897 0.7935511793983986 0.9138714563947199 0.7665007574118157 0.877082882492967 0.8125946764769532 0.7318762172689894 0.8177883574983771 0.8355334343215755 0.058861718242804596 0.7297121835100628 0.8305561566760441 0.5771478035057347 0.9275048690759576 0.7061242155377625 0.12681237827310107 0.18134602899805236 0.040034624540142824 0.7654187405323524 0.7307942003895261 0.6154512010387362 0.667820818004761 0.8829257736420688 0.3756762605496646 0.8736204284786844 0.7281973598788142 0.7610906730144991 0.8340186106903269 0.8909326985500974 0.916901103657217 0.3217918199523913 0.7426963860636226 0.9649426531053884 0.8452715862367454 0.8363990478251461 0.7738584721921662 0.18913655053018827 0.6827526509413547 0.15819086777753733 0.9218783813027484 0.7303613936377408 0.8734040251027916 0.2579528240640554 0.9212291711750704 0.7781865397100196 0.7820818004760876 0.7232200822332828 1.0 0.133953689677559 0.3570655702228955 0.41571088508980747 0.6896775589699199 0.9043497078554426 0.9119238260116859 0.23912573036139365 0.8286085262930102 0.6489937243020991 0.7794849599653756 0.9502272235446874 0.7524345379787926 0.7632547067734258 0.49751136117723443 0.38368318545769314 0.7074226357931185 0.7861934646180481 0.7305777970136333 0.13546851330880763 0.7366370915386281 0.6524561783163818 0.9277212724518503 0.5689244752218136 0.41592728846570004 0.6989829041333046 0.2045011902185674 0.8560917550313786 0.7846786409867995 0.8608526293010171 0.5758493832503787 0.7708288249296689 0.7392339320493401 0.7199740315948929 0.6879463319627787 0.5968405107119672 0.9426531053884442 0.7191084180913223 0.7755896991993076 0.3248214672148886 0.7658515472841377 0.7020125513958018 0.8790305128760009 0.8264444925340836 0.6003029647262498 0.8112962562215972 0.4966457476736637 0.2207314434105172 0.5485825578879031
meet 0.6769929781082198 0.7682775712515489 0.8760842627013631 0.32548533663775303 0.8814539446509707 0.7476249483684428 0.8653448988021479 0.7092110698058653 0.8046261875258158 0.7790169351507641 0.6877323420074349 0.765386204047914 0.7769516728624535 0.04460966542750929 0.6856670797191243 0.7951259809995869 0.5398595621643949 0.8802147872779843 0.6749277158199091 0.1181330028913672 0.21478727798430403 0.032631144155307726 0.7339942172655928 0.6972325485336637 0.5621643948781495 0.6398182569186287 0.8273440726972325 0.35357290375877737 0.8451053283767038 0.6881453944650971 0.7290375877736474 0.774886410574143 0.8434531185460553 0.8632796365138372 0.29037587773647255 0.661296984717059 0.9339116067740603 0.7914085088806277 0.8021478727798431 0.7480380008261048 0.17885171416769932 0.6575795125980999 0.10161090458488228 0.8785625774473358 0.7207765386204047 0.8252788104089219 0.21726559273027676 0.8764973151590253 0.7397769516728625 0.7368855844692276 0.6807104502271789 1.0 0.16852540272614622 0.3424204874019 0.41470466749277163 0.660883932259397 0.8620404791408508 0.8781495249896737 0.21850475010326312 0.7781908302354399 0.6389921520033044 0.7381247418422139 0.8967368855844692 0.7236679058240396 0.718298223874432 0.45353159851301117 0.3961173068979761 0.6555142503097894 0.7439074762494837 0.6889714993804213 0.18587360594795538 0.6972325485336637 0.6228831061544816 0.8802147872779843 0.4944237918215613 0.3882693102023957 0.6736885584469227 0.18339529120198264 0.8025609252375051 0.7434944237918215 0.7992565055762082 0.5344898802147873 0.7195373812474184 0.7092110698058653 0.6885584469227591 0.6530359355638166 0.5439900867410161 0.8876497315159025 0.6906237092110699 0.7315159025196201 0.31970260223048325 0.7059066501445683 0.6596447748864106 0.8397356464270962 0.7542337876910367 0.593969434118133 0.7699297810821975 0.46096654275092935 0.22924411400247832 0.5229244114002478
a 0.6566067066400177 0.7402398401065956 0.84526982011992 0.3120919387075283 0.8607594936708861 0.7255829447035309 0.849011769931157 0.6889184987785921 0.7722185209860093 0.7525538529868976 0.6720630690650677 0.7403841883188985 0.7578503220075504 0.050799467021985345 0.6665001110370864 0.7611703308905174 0.5249944481456806 0.8513990672884743 0.652542749278259 0.10758383300022208 0.19770153231179213 0.04735731734399289 0.708572063069065 0.6727181878747501 0.5580168776371308 0.6170330890517433 0.808327781479014 0.3431490117699312 0.8116366866533421 0.6736508994003997 0.7098156784365978 0.7519653564290473 0.823961803242283 0.8462913613146791 0.29351543415500775 0.6564290473017989 0.9094048412169664 0.7702642682656007 0.7868976238063513 0.7227737064179436 0.17772596047079722 0.6472906950921608 0.14192760381967576 0.8479347101932045 0.7014212747057517 0.8020652898067955 0.22228514323784143 0.8505218743060182 0.7107594936708861 0.7212302909171664 0.6602154119475905 1.0 0.1598267821452365 0.3190317566067066 0.3959582500555185 0.6478458805240951 0.8476571174772374 0.8492005329780147 0.22001998667554964 0.759526982011992 0.6203419942260715 0.7231068176771042 0.8670441927603819 0.6988674217188542 0.7008216744392627 0.4462802576060404 0.37833666444592495 0.6433155673995115 0.7265267599378192 0.6742504996668888 0.22950255385298687 0.6794581390184321 0.6053519875638463 0.8567954696868754 0.5097934710193204 0.3784477015323118 0.6568731956473461 0.18596491228070175 0.785565178769709 0.7210082167443926 0.7903064623584277 0.5258716411281368 0.7167443926271375 0.6890628469908949 0.6692760381967577 0.6393293359982234 0.5504552520541861 0.8704974461470131 0.6651232511658894 0.7132689318232289 0.31098156784365977 0.6833222296246946 0.6419720186542306 0.8119809016211414 0.7418720852764824 0.5797357317343993 0.7451698867421719 0.4404286031534533 0.2306129247168554 0.5028758605374195
boy 0.6715867158671587 0.7527675276752768 0.8804428044280442 0.33161131611316114 0.8912669126691267 0.7515375153751538 0.8733087330873309 0.7111931119311193 0.8186961869618696 0.7783517835178351 0.6890528905289054 0.7734317343173431 0.7913899138991389 0.055350553505535055 0.68610086100861 0.7943419434194341 0.5444034440344404 0.8868388683886839 0.6703567035670357 0.10971709717097171 0.17564575645756458 0.04378843788437885 0.7232472324723247 0.6892988929889299 0.5997539975399754 0.6327183271832718 0.8413284132841329 0.3574415744157442 0.8253382533825339 0.6954489544895449 0.7377613776137761 0.7776137761377614 0.8474784747847478 0.8659286592865929 0.31414514145141453 0.7134071340713407 0.9279212792127921 0.8046740467404675 0.793849938499385 0.7461254612546125 0.1862238622386224 0.6543665436654367 0.13284132841328414 0.8745387453874539 0.6897908979089791 0.8324723247232472 0.25387453874538746 0.8750307503075031 0.7328413284132841 0.7522755227552276 0.6858548585485855 1.0 0.12693726937269373 0.32546125461254616 0.3972939729397294 0.6624846248462485 0.8619926199261992 0.8575645756457565 0.23198031980319803 0.779089790897909 0.613530135301353 0.7431734317343174 0.897908979089791 0.7166051660516606 0.7345633456334564 0.4664206642066421 0.37539975399753994 0.6674046740467405 0.7480934809348094 0.6996309963099631 0.1891758917589176 0.7030750307503075 0.6211562115621156 0.8853628536285363 0.5325953259532595 0.3854858548585486 0.6669126691266913 0.195079950799508 0.8206642066420665 0.745141451414514 0.8250922509225092 0.5500615006150061 0.7338253382533826 0.7013530135301353 0.6888068880688807 0.6563345633456334 0.5948339483394834 0.9052890528905289 0.6868388683886839 0.7419434194341944 0.3365313653136532 0.7249692496924969 0.6659286592865928 0.8462484624846248 0.8095940959409594 0.5862238622386224 0.769249692496925 0.47232472324723246 0.23591635916359166 0.5222632226322264
hated 0.6349583828775267 0.7205707491082045 0.845422116527943 0.32461355529131986 0.8620689655172413 0.7550535077288941 0.8382877526753865 0.7086801426872771 0.8263971462544589 0.751486325802616 0.6730083234244947 0.7752675386444708 0.7693222354340071 0.05112960760998811 0.6623067776456599 0.7740784780023782 0.5231866825208086 0.8620689655172413 0.6492271105826397 0.1272294887039239 0.1724137931034483 0.04399524375743163 0.6991676575505351 0.6611177170035671 0.5719381688466112 0.6171224732461356 0.8061831153388823 0.351961950059453 0.7919143876337693 0.6753864447086801 0.7407847800237812 0.7705112960760999 0.8085612366230678 0.8513674197384067 0.3210463733650416 0.7170035671819263 0.8787158145065398 0.7847800237812128 0.7312722948870393 0.7217598097502973 0.18311533888228299 0.5945303210463734 0.18430439952437574 0.8537455410225921 0.6694411414982164 0.797859690844233 0.2473246135552913 0.8430439952437574 0.7158145065398336 0.7098692033293698 0.6599286563614745 1.0 0.09155766944114149 0.36028537455410226 0.38287752675386444 0.6516052318668252 0.8240190249702735 0.8097502972651606 0.21997621878715815 0.7574316290130797 0.5648038049940547 0.7384066587395958 0.8834720570749108 0.6789536266349584 0.7312722948870393 0.4768133174791914 0.3341260404280618 0.6468489892984542 0.7253269916765755 0.6896551724137931 0.04637336504161712 0.6777645659928656 0.5873959571938169 0.8478002378121284 0.5053507728894173 0.36028537455410226 0.6313912009512486 0.18549346016646848 0.7788347205707491 0.7158145065398336 0.7954815695600476 0.5267538644470868 0.7063020214030915 0.6706302021403091 0.6504161712247325 0.6183115338882283 0.5695600475624257 0.8632580261593341 0.6646848989298454 0.7324613555291319 0.31985731272294887 0.7086801426872771 0.6468489892984542 0.8133174791914387 0.7502972651605232 0.5386444708680143 0.7419738406658739 0.4934601664684899 0.1807372175980975 0.5029726516052319
